"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","ESTADO_ENCUESTA","RECO_DIC"
"86001",2,1,1,2,8248,1,1,1,NA,0
"86001",2,1,1,3,8375,1,1,1,NA,0
"86001",2,1,1,1,8399,1,1,1,NA,0
"86001",2,1,1,1,8421,1,1,1,NA,0
"86001",2,1,1,5,8437,1,1,1,NA,0
"86001",1,1,1,4,8532,1,1,1,NA,0
"86001",1,1,1,4,8558,1,1,1,NA,0
"86001",2,1,1,3,8582,1,1,1,NA,0
"86001",2,1,1,2,8621,1,1,1,NA,0
"86001",1,1,1,6,8684,1,1,1,NA,0
"86001",1,1,1,2,8868,1,1,1,NA,0
"86001",1,1,1,3,8893,1,1,1,NA,0
"86001",1,1,1,1,8938,1,1,1,NA,0
"86001",2,1,1,1,8994,1,1,1,NA,0
"86001",2,1,1,2,9078,1,1,1,NA,0
"86001",1,1,1,1,9529,1,1,1,NA,0
"86001",2,1,1,3,9576,1,1,1,NA,0
"86001",2,1,1,2,11300,1,1,1,NA,0
"86001",2,1,1,3,11309,1,1,1,NA,0
"86001",1,1,1,6,11321,1,1,1,NA,0
"86001",1,1,2,2,11350,1,1,1,NA,0
"86001",2,1,1,1,11389,1,1,1,NA,0
"86001",2,1,1,3,11468,1,1,1,NA,0
"86001",2,1,1,4,11894,1,1,1,NA,0
"86001",2,1,1,3,12031,1,1,1,NA,0
"86001",1,1,1,2,12096,1,1,1,NA,0
"86001",2,1,1,2,12144,1,1,1,NA,0
"86001",2,1,1,6,12186,1,1,1,NA,0
"86001",1,1,1,2,12199,1,1,1,NA,0
"86001",2,1,1,5,12214,1,1,1,NA,0
"86001",2,1,1,2,12232,1,1,1,NA,0
"86001",1,1,1,3,12295,1,1,1,NA,0
"86001",2,1,1,1,12303,1,1,1,NA,0
"86001",2,1,1,2,12309,1,1,1,NA,0
"86001",2,1,1,2,12390,1,1,1,NA,0
