"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO"
"50001",2,1,2,5,4459
"50001",1,1,3,5,4464
"50001",1,1,3,3,4617
"50313",1,1,3,4,4630
"50001",1,1,3,3,4634
"50313",2,1,2,1,4641
"50001",1,1,3,2,4654
"50313",2,1,2,4,4655
"50313",2,1,2,2,4664
"50313",1,1,2,2,4671
"50313",2,1,2,2,4682
"50313",1,1,2,8,4690
"50001",1,1,1,3,4692
"50313",2,1,2,4,4702
"50313",1,1,2,2,4711
"50001",1,1,3,3,4712
"50313",1,1,3,3,4721
"50313",2,1,3,4,4728
"50313",2,1,3,4,4734
"50001",1,1,3,2,4738
"50313",1,1,3,3,4742
"50313",2,1,3,4,4748
"50313",1,1,3,4,4755
"50001",1,1,3,1,4756
"50001",1,1,3,5,4760
"50001",1,1,3,4,4763
"50313",1,1,2,8,4774
"50001",2,1,3,3,4777
"50001",1,1,3,4,4781
"50001",1,1,3,2,4783
"50001",1,1,2,3,4784
"50001",1,1,2,2,4786
"50001",1,1,2,3,4791
"50001",1,1,2,2,4793
"50313",2,1,2,1,4794
"50001",1,1,3,2,4795
"50313",1,1,2,5,4860
"50313",1,1,2,1,4906
"50313",2,1,2,4,4942
"50313",1,1,2,4,4989
"50313",1,1,2,3,5056
"50313",2,1,2,3,5118
"50313",1,1,2,3,5171
"50001",1,1,3,4,5308
"50001",1,1,3,6,5332
"50001",1,1,3,6,5415
"50001",1,1,3,1,5563
"50001",1,1,3,2,5605
"50001",2,1,3,4,5613
"50001",1,1,3,6,5628
"50001",1,1,3,3,5640
"50001",2,1,3,1,5642
"50001",2,1,3,4,5643
"50001",1,1,3,6,5645
"50313",1,1,2,6,5648
"50313",2,1,2,2,5651
"50313",1,1,2,5,5652
"50313",1,1,2,5,5654
"50313",1,1,2,7,5655
"50313",1,1,2,5,5772
"50313",2,1,2,5,5799
"50313",2,1,2,1,5834
"50001",1,1,3,6,5962
"50001",1,1,4,5,6167
"50001",1,1,3,4,6221
"50313",1,1,2,3,6263
"50313",1,1,2,4,6317
"50001",1,1,2,3,6334
"50001",1,1,2,3,6348
"50001",1,1,2,3,6487
"50001",1,1,2,5,6493
"50001",1,1,2,5,6519
"50001",2,1,2,2,6528
"50001",2,1,2,2,6549
"50001",2,1,2,4,6552
"50001",2,1,2,3,6554
"50001",1,1,2,2,6557
"50001",1,1,2,4,6558
"50001",2,1,2,3,6559
"50001",1,1,1,2,6578
"50001",2,1,2,3,6579
"50001",2,1,2,3,6581
"50001",2,1,2,2,6644
"50001",1,1,4,1,6661
"50001",1,1,2,8,6701
"50001",2,1,2,3,6799
"50001",2,1,2,3,6828
"50313",1,1,2,7,6833
"50001",2,1,2,2,6847
"50001",2,1,2,2,6852
"50001",1,1,2,3,6873
"50001",2,1,1,1,6890
"50001",1,1,2,1,6893
"50001",1,1,2,4,6902
"50001",2,1,2,2,6913
"50001",1,1,2,2,6926
"50001",1,1,2,3,7034
"50001",1,1,2,4,7090
"50001",1,1,1,2,7145
"50001",3,1,1,1,7173
"50001",1,1,2,2,7193
"50001",1,1,3,4,7208
"50001",1,1,3,4,7214
"50001",1,1,2,7,7231
"50001",1,1,2,5,7282
"50001",1,1,3,4,7290
"50001",1,1,3,2,7346
"50001",1,1,3,2,7456
"50001",2,1,2,6,7503
"50001",2,1,2,4,7535
"50001",1,1,1,3,7557
"50001",2,1,2,2,7575
"50001",1,1,2,2,7590
"50001",1,1,2,3,7611
"50001",2,1,2,5,7658
"50006",2,1,1,3,7707
"50006",1,1,2,2,7760
"50006",2,1,2,2,7782
