"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","ESTADO_ENCUESTA","RECO_DIC"
"88001",1,1,3,2,15627,1,1,1,NA,0
"88001",2,1,2,7,15655,1,1,1,NA,0
"88001",3,1,3,3,15664,1,1,1,NA,0
"88001",1,1,3,4,15672,1,1,1,NA,0
"88001",1,1,1,1,15691,1,1,1,NA,0
"88001",2,1,2,4,15861,1,1,1,NA,0
"88001",1,1,1,5,15863,1,1,1,NA,0
"88001",1,1,1,6,15867,1,1,1,NA,0
"88001",1,1,1,4,15869,1,1,1,NA,0
"88001",1,1,1,4,15873,1,1,1,NA,0
"88001",1,1,2,2,15874,1,1,1,NA,0
"88001",1,1,1,6,15875,1,1,1,NA,0
"88001",2,1,1,4,15878,1,1,1,NA,0
"88001",1,1,3,2,15879,1,1,1,NA,0
"88001",1,1,1,4,15880,1,1,1,NA,0
"88001",1,1,1,4,15883,1,1,1,NA,0
"88001",1,1,2,2,16711,1,1,1,NA,0
"88001",1,1,2,6,16752,1,1,1,NA,0
"88001",2,1,1,4,16767,1,1,1,NA,0
"88001",2,1,1,2,16787,1,1,1,NA,0
"88001",1,1,3,5,16813,1,1,1,NA,0
"88001",1,1,1,4,16864,1,1,1,NA,0
"88001",3,1,2,4,16872,1,1,1,NA,0
"88001",1,1,1,4,16878,1,1,1,NA,0
"88001",2,1,1,2,16904,1,1,1,NA,0
"88001",1,1,3,4,16907,1,1,1,NA,0
"88001",1,1,3,4,16908,1,1,1,NA,0
"88001",2,1,3,4,16938,1,1,1,NA,0
"88001",1,1,3,3,16965,1,1,1,NA,0
"88001",2,1,3,3,16977,1,1,1,NA,0
"88001",3,1,3,1,16978,1,1,1,NA,0
"88001",2,1,3,1,16991,1,1,1,NA,0
"88001",1,1,1,4,16994,1,1,1,NA,0
"88001",1,1,3,5,16999,1,1,1,NA,0
"88001",1,1,3,3,17005,1,1,1,NA,0
"88001",1,1,2,4,17006,1,1,1,NA,0
"88001",1,1,3,3,17658,1,1,1,NA,0
"88001",1,1,1,3,17689,1,1,1,NA,0
"88001",2,1,2,4,17717,1,1,1,NA,0
"88001",1,1,2,4,17722,1,1,1,NA,0
"88001",1,1,2,5,17765,1,1,1,NA,0
"88001",1,1,3,6,17814,1,1,1,NA,0
"88001",1,1,3,8,17826,1,1,1,NA,0
"88001",1,1,4,6,17832,1,1,1,NA,0
"88001",1,1,3,4,17846,1,1,1,NA,0
"88001",1,1,2,3,17971,1,1,1,NA,0
"88001",2,1,3,3,17998,1,1,1,NA,0
"88001",2,1,1,3,18029,1,1,1,NA,0
"88001",1,1,2,3,18069,1,1,1,NA,0
"88001",2,1,2,3,18097,1,1,1,NA,0
"88001",3,1,3,2,18110,1,1,1,NA,0
"88001",2,1,2,3,18117,1,1,1,NA,0
"88001",3,1,3,4,18133,1,1,1,NA,0
"88001",1,1,1,2,18147,1,1,1,NA,0
"88001",2,1,2,1,18200,1,1,1,NA,0
"88001",1,1,3,1,18210,1,1,1,NA,0
"88001",2,1,2,1,18231,1,1,1,NA,0
"88001",1,1,3,2,18278,1,1,1,NA,0
"88001",1,1,1,3,18338,1,1,1,NA,0
"88001",1,1,1,4,18359,1,1,1,NA,0
"88001",2,1,1,3,18481,1,1,1,NA,0
"88001",3,1,1,3,18576,1,1,1,NA,0
"88001",1,1,3,1,18858,1,1,1,NA,0
"88001",3,1,2,1,18899,1,1,1,NA,0
