"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
70,23162,1,1,2,3,1,1,1,NA,0,23,2,3,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,1,9,3,1,3,9,6,0,4,409,NA,NA,3,1,3,1,14,5,2,2,1,1,3,1,3,1
92,23162,1,1,2,2,1,1,1,NA,0,23,1,1,6,1,70,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,1,1,2,NA,1,1,1,9,1,1,4,404,1,1,1,1,1,1,56,1,3,2,1,1,1,1,1,1
92,23162,1,1,2,2,1,1,1,NA,0,23,1,1,6,1,70,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,1,1,2,NA,1,1,1,9,1,1,4,404,1,1,1,1,1,2,55,2,2,2,NA,NA,2,1,2,NA
131,23162,1,1,2,1,1,1,1,NA,0,23,1,1,6,4,35,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,4,3,5,511,1,2,1,1,1,2,62,1,3,3,1,1,1,1,1,1
187,23162,1,1,2,4,1,1,1,NA,0,23,1,1,12,3,84,1,3,5,2,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,2,6,602,1,2,2,1,2,2,54,3,3,1,1,1,2,1,2,1
187,23162,1,1,2,4,1,1,1,NA,0,23,1,1,12,3,84,1,3,5,2,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,2,6,602,1,2,2,1,2,1,18,5,2,1,NA,NA,4,1,4,NA
187,23162,1,1,2,4,1,1,1,NA,0,23,1,1,12,3,84,1,3,5,2,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,2,6,602,1,2,2,1,2,2,21,3,2,1,NA,NA,3,1,3,NA
187,23162,1,1,2,4,1,1,1,NA,0,23,1,1,12,3,84,1,3,5,2,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,2,6,602,1,2,2,1,2,2,67,1,3,3,NA,NA,1,1,1,NA
201,23162,1,1,2,2,1,1,1,NA,0,23,1,1,12,4,20,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,5,4,2,4,404,1,2,1,1,1,2,57,1,2,2,1,1,1,1,1,1
201,23162,1,1,2,2,1,1,1,NA,0,23,1,1,12,4,20,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,5,4,2,4,404,1,2,1,1,1,1,18,3,2,1,NA,NA,2,1,2,NA
213,23162,1,1,2,4,1,1,1,NA,0,23,2,4,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,5,3,4,6,602,1,2,2,1,2,1,64,1,3,3,NA,NA,1,1,1,NA
213,23162,1,1,2,4,1,1,1,NA,0,23,2,4,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,5,3,4,6,602,1,2,2,1,2,2,20,3,1,1,NA,NA,3,1,3,NA
213,23162,1,1,2,4,1,1,1,NA,0,23,2,4,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,5,3,4,6,602,1,2,2,1,2,2,3,5,2,1,NA,NA,4,1,4,NA
213,23162,1,1,2,4,1,1,1,NA,0,23,2,4,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,5,3,4,6,602,1,2,2,1,2,2,61,2,2,3,1,1,2,1,2,1
354,23001,1,1,2,6,1,1,1,NA,0,23,1,1,4,1,48,1,1,3,2,2,4,4,2,2,4,4,4,4,2,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,704,1,2,3,1,3,2,27,3,1,1,1,1,3,1,3,1
354,23001,1,1,2,6,1,1,1,NA,0,23,1,1,4,1,48,1,1,3,2,2,4,4,2,2,4,4,4,4,2,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,704,1,2,3,1,3,1,65,1,3,2,NA,NA,1,1,1,NA
354,23001,1,1,2,6,1,1,1,NA,0,23,1,1,4,1,48,1,1,3,2,2,4,4,2,2,4,4,4,4,2,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,704,1,2,3,1,3,1,4,5,1,1,NA,NA,6,1,6,NA
354,23001,1,1,2,6,1,1,1,NA,0,23,1,1,4,1,48,1,1,3,2,2,4,4,2,2,4,4,4,4,2,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,704,1,2,3,1,3,2,59,2,2,3,NA,NA,2,1,2,NA
354,23001,1,1,2,6,1,1,1,NA,0,23,1,1,4,1,48,1,1,3,2,2,4,4,2,2,4,4,4,4,2,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,704,1,2,3,1,3,2,31,3,1,1,NA,NA,4,1,4,NA
354,23001,1,1,2,6,1,1,1,NA,0,23,1,1,4,1,48,1,1,3,2,2,4,4,2,2,4,4,4,4,2,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,704,1,2,3,1,3,1,34,4,2,2,NA,NA,5,1,5,NA
362,23001,1,1,2,4,1,1,1,NA,0,23,1,1,12,1,42,1,2,4,2,2,4,4,3,5,4,4,3,4,3,2,4,3,2,4,1,9,1,2,2,NA,1,1,1,5,4,6,7,705,1,1,1,1,1,1,15,3,1,3,NA,NA,4,1,4,NA
362,23001,1,1,2,4,1,1,1,NA,0,23,1,1,12,1,42,1,2,4,2,2,4,4,3,5,4,4,3,4,3,2,4,3,2,4,1,9,1,2,2,NA,1,1,1,5,4,6,7,705,1,1,1,1,1,1,25,3,1,3,NA,NA,3,1,3,NA
362,23001,1,1,2,4,1,1,1,NA,0,23,1,1,12,1,42,1,2,4,2,2,4,4,3,5,4,4,3,4,3,2,4,3,2,4,1,9,1,2,2,NA,1,1,1,5,4,6,7,705,1,1,1,1,1,2,32,3,1,3,NA,NA,2,1,2,NA
362,23001,1,1,2,4,1,1,1,NA,0,23,1,1,12,1,42,1,2,4,2,2,4,4,3,5,4,4,3,4,3,2,4,3,2,4,1,9,1,2,2,NA,1,1,1,5,4,6,7,705,1,1,1,1,1,1,55,1,3,3,1,1,1,1,1,1
364,23001,2,1,1,2,1,1,1,NA,0,23,2,2,NA,NA,NA,1,3,2,1,2,4,5,3,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,5,5,510,1,1,1,1,1,2,55,2,3,3,NA,NA,2,1,2,NA
364,23001,2,1,1,2,1,1,1,NA,0,23,2,2,NA,NA,NA,1,3,2,1,2,4,5,3,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,5,5,510,1,1,1,1,1,1,56,1,3,2,1,1,1,1,1,1
375,23001,1,1,1,2,1,1,1,NA,0,23,2,4,NA,NA,NA,1,3,4,2,2,2,3,4,4,2,2,4,4,5,2,4,4,5,5,1,2,2,NA,2,NA,1,1,1,9,2,1,5,511,1,2,1,1,1,2,23,1,2,2,1,1,1,1,1,1
375,23001,1,1,1,2,1,1,1,NA,0,23,2,4,NA,NA,NA,1,3,4,2,2,2,3,4,4,2,2,4,4,5,2,4,4,5,5,1,2,2,NA,2,NA,1,1,1,9,2,1,5,511,1,2,1,1,1,1,2,3,2,1,NA,NA,2,1,2,NA
381,23001,1,1,3,2,1,1,1,NA,0,23,1,4,NA,NA,NA,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,3,6,603,1,2,2,1,2,2,50,2,2,2,1,1,2,1,2,1
381,23001,1,1,3,2,1,1,1,NA,0,23,1,4,NA,NA,NA,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,3,6,603,1,2,2,1,2,1,50,1,2,2,NA,NA,1,1,1,NA
