"DIRECTORIO","N_01","N_02","Depmuni","ESTRATO","grupo","D_01","D_02","D_08","D2_01","D2_05","D2_06","D2_07","SEXO","EDAD","PARENTESCO"
1342,3,2,81001,1,81,1,1,4,1,7,1,1,1,12,3
1342,3,2,81001,1,81,1,1,4,1,7,1,1,1,27,2
1342,3,2,81001,1,81,1,1,4,1,7,1,1,2,1,3
1342,3,2,81001,1,81,1,1,4,1,7,1,1,2,36,1
