"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
81,81001,1,1,1,6,1,1,1,NA,0,81,1,1,6,1,54,1,3,4,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,4,4,403,1,2,1,1,1,1,15,3,2,1,NA,NA,6,1,6,NA
81,81001,1,1,1,6,1,1,1,NA,0,81,1,1,6,1,54,1,3,4,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,4,4,403,1,2,1,1,1,1,13,3,2,1,NA,NA,3,1,3,NA
81,81001,1,1,1,6,1,1,1,NA,0,81,1,1,6,1,54,1,3,4,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,4,4,403,1,2,1,1,1,1,39,2,2,2,NA,NA,2,1,2,NA
81,81001,1,1,1,6,1,1,1,NA,0,81,1,1,6,1,54,1,3,4,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,4,4,403,1,2,1,1,1,2,2,3,2,1,NA,NA,5,1,5,NA
81,81001,1,1,1,6,1,1,1,NA,0,81,1,1,6,1,54,1,3,4,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,4,4,403,1,2,1,1,1,2,33,1,2,2,1,1,1,1,1,1
81,81001,1,1,1,6,1,1,1,NA,0,81,1,1,6,1,54,1,3,4,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,4,4,403,1,2,1,1,1,2,11,3,2,1,NA,NA,4,1,4,NA
101,81001,1,1,1,3,1,1,1,NA,0,81,1,4,NA,NA,NA,1,3,4,1,1,4,4,3,4,3,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,2,1,2,5,3,3,4,408,1,2,2,1,2,1,54,1,3,3,NA,NA,1,1,1,NA
101,81001,1,1,1,3,1,1,1,NA,0,81,1,4,NA,NA,NA,1,3,4,1,1,4,4,3,4,3,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,2,1,2,5,3,3,4,408,1,2,2,1,2,1,24,3,1,1,NA,NA,3,1,3,NA
101,81001,1,1,1,3,1,1,1,NA,0,81,1,4,NA,NA,NA,1,3,4,1,1,4,4,3,4,3,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,2,1,2,5,3,3,4,408,1,2,2,1,2,2,51,2,3,2,1,1,2,1,2,1
122,81001,2,1,1,3,1,1,1,NA,0,81,1,1,12,4,130,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,2,5,511,1,1,2,1,2,2,59,1,3,3,NA,NA,1,1,1,NA
122,81001,2,1,1,3,1,1,1,NA,0,81,1,1,12,4,130,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,2,5,511,1,1,2,1,2,1,29,3,2,1,1,1,2,1,2,1
122,81001,2,1,1,3,1,1,1,NA,0,81,1,1,12,4,130,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,2,5,511,1,1,2,1,2,2,27,3,2,1,NA,NA,3,1,3,NA
191,81001,1,1,2,1,1,1,1,NA,0,81,1,1,11,2,48,1,1,4,2,2,4,4,1,1,1,3,2,5,3,4,4,3,2,2,2,NA,2,NA,2,NA,1,1,1,9,6,0,4,409,1,1,1,1,1,1,58,1,3,3,1,1,1,1,1,1
216,81001,3,1,1,1,1,1,1,NA,0,81,1,1,8,4,54,2,NA,3,2,1,4,4,5,5,4,2,2,3,3,3,4,4,3,4,2,NA,2,NA,2,NA,1,1,1,9,6,0,5,511,1,1,1,1,1,1,27,1,2,2,1,1,1,1,1,1
313,81001,1,1,1,6,1,1,1,NA,0,81,1,1,12,2,72,1,1,4,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,2,1,2,9,6,3,5,511,1,2,2,1,2,1,11,5,2,1,NA,NA,5,1,5,NA
313,81001,1,1,1,6,1,1,1,NA,0,81,1,1,12,2,72,1,1,4,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,2,1,2,9,6,3,5,511,1,2,2,1,2,2,20,3,2,1,NA,NA,6,1,6,NA
313,81001,1,1,1,6,1,1,1,NA,0,81,1,1,12,2,72,1,1,4,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,2,1,2,9,6,3,5,511,1,2,2,1,2,2,30,3,2,1,1,1,2,1,2,1
313,81001,1,1,1,6,1,1,1,NA,0,81,1,1,12,2,72,1,1,4,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,2,1,2,9,6,3,5,511,1,2,2,1,2,2,52,1,2,2,NA,NA,1,1,1,NA
313,81001,1,1,1,6,1,1,1,NA,0,81,1,1,12,2,72,1,1,4,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,2,1,2,9,6,3,5,511,1,2,2,1,2,1,13,5,2,1,NA,NA,4,1,4,NA
313,81001,1,1,1,6,1,1,1,NA,0,81,1,1,12,2,72,1,1,4,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,2,1,2,9,6,3,5,511,1,2,2,1,2,2,17,5,2,1,NA,NA,3,1,3,NA
317,81001,1,1,1,12,1,1,1,NA,0,81,2,4,NA,NA,NA,1,3,3,1,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,1,4,407,1,2,6,1,6,1,1,5,2,1,NA,NA,7,1,7,NA
317,81001,1,1,1,12,1,1,1,NA,0,81,2,4,NA,NA,NA,1,3,3,1,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,1,4,407,1,2,6,1,6,2,4,5,2,1,NA,NA,9,1,9,NA
317,81001,1,1,1,12,1,1,1,NA,0,81,2,4,NA,NA,NA,1,3,3,1,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,1,4,407,1,2,6,1,6,2,20,3,1,1,NA,NA,8,1,8,NA
317,81001,1,1,1,12,1,1,1,NA,0,81,2,4,NA,NA,NA,1,3,3,1,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,1,4,407,1,2,6,1,6,2,23,3,1,1,1,1,6,1,6,1
317,81001,1,1,1,12,1,1,1,NA,0,81,2,4,NA,NA,NA,1,3,3,1,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,1,4,407,1,2,6,1,6,1,8,5,1,1,NA,NA,5,1,5,NA
317,81001,1,1,1,12,1,1,1,NA,0,81,2,4,NA,NA,NA,1,3,3,1,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,1,4,407,1,2,6,1,6,2,42,1,2,2,NA,NA,1,1,1,NA
317,81001,1,1,1,12,1,1,1,NA,0,81,2,4,NA,NA,NA,1,3,3,1,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,1,4,407,1,2,6,1,6,2,14,3,1,1,NA,NA,12,1,12,NA
317,81001,1,1,1,12,1,1,1,NA,0,81,2,4,NA,NA,NA,1,3,3,1,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,1,4,407,1,2,6,1,6,2,17,3,1,1,NA,NA,11,1,11,NA
317,81001,1,1,1,12,1,1,1,NA,0,81,2,4,NA,NA,NA,1,3,3,1,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,1,4,407,1,2,6,1,6,1,54,2,2,2,NA,NA,2,1,2,NA
317,81001,1,1,1,12,1,1,1,NA,0,81,2,4,NA,NA,NA,1,3,3,1,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,1,4,407,1,2,6,1,6,1,35,4,2,2,NA,NA,4,1,4,NA
317,81001,1,1,1,12,1,1,1,NA,0,81,2,4,NA,NA,NA,1,3,3,1,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,1,4,407,1,2,6,1,6,2,3,5,2,1,NA,NA,10,1,10,NA
317,81001,1,1,1,12,1,1,1,NA,0,81,2,4,NA,NA,NA,1,3,3,1,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,1,4,407,1,2,6,1,6,2,25,3,1,1,NA,NA,3,1,3,NA
328,81001,1,1,1,3,1,1,1,NA,0,81,1,1,8,1,60,1,3,4,9,9,4,4,5,2,5,5,2,4,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,9,5,2,5,511,1,1,1,1,1,1,9,3,1,2,NA,NA,2,1,2,NA
328,81001,1,1,1,3,1,1,1,NA,0,81,1,1,8,1,60,1,3,4,9,9,4,4,5,2,5,5,2,4,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,9,5,2,5,511,1,1,1,1,1,1,44,1,2,2,1,1,1,1,1,1
328,81001,1,1,1,3,1,1,1,NA,0,81,1,1,8,1,60,1,3,4,9,9,4,4,5,2,5,5,2,4,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,9,5,2,5,511,1,1,1,1,1,1,24,8,2,2,NA,NA,3,1,3,NA
330,81001,1,1,1,5,1,1,1,NA,0,81,1,1,12,3,13,1,3,4,2,1,3,2,4,5,1,2,3,5,1,2,2,4,1,5,2,NA,2,NA,2,NA,1,1,1,5,3,4,3,305,3,2,1,1,1,2,12,3,2,1,NA,NA,4,1,4,NA
330,81001,1,1,1,5,1,1,1,NA,0,81,1,1,12,3,13,1,3,4,2,1,3,2,4,5,1,2,3,5,1,2,2,4,1,5,2,NA,2,NA,2,NA,1,1,1,5,3,4,3,305,3,2,1,1,1,2,29,1,2,2,1,1,1,1,1,1
