"DIRECTORIO","K_02","K_03","Depmuni","ESTRATO","grupo","D_01","D_02","D_08","D2_01","D2_05","D2_06","D2_07","SEXO","EDAD","PARENTESCO"
22790,3,1,5001,3,5,1,4,5,9,6,1,2,2,25,8
22790,3,1,5001,3,5,1,4,5,9,6,1,2,2,53,1
22790,3,1,5001,3,5,1,4,5,9,6,1,2,2,7,8
22792,3,2,5440,3,5,1,1,4,9,7,1,1,2,63,2
22792,3,2,5440,3,5,1,1,4,9,7,1,1,1,68,1
22792,3,2,5440,3,5,1,1,4,9,7,1,1,1,39,3
22812,3,2,5440,3,5,1,1,4,9,8,1,1,2,42,2
22812,3,2,5440,3,5,1,1,4,9,8,1,1,1,48,1
22822,3,2,5440,3,5,1,1,4,9,5,1,1,1,33,1
22822,3,2,5440,3,5,1,1,4,9,5,1,1,2,25,2
22822,3,2,5440,3,5,1,1,4,9,5,1,1,2,10,3
22822,3,2,5440,3,5,1,1,4,9,5,1,1,1,7,3
22833,3,1,5001,3,5,1,1,4,9,5,1,1,1,36,1
22833,3,1,5001,3,5,1,1,4,9,5,1,1,2,37,2
22836,3,2,5440,3,5,1,1,4,9,5,1,1,1,21,3
22836,3,2,5440,3,5,1,1,4,9,5,1,1,1,40,1
22861,3,2,5376,3,5,2,7,4,9,6,1,1,1,84,1
22861,3,2,5376,3,5,2,7,4,9,6,1,1,2,65,2
22861,3,2,5376,3,5,2,7,4,9,6,1,1,1,38,3
22882,3,2,5001,3,5,2,4,4,9,5,1,2,2,31,2
22882,3,2,5001,3,5,2,4,4,9,5,1,2,1,13,3
22882,3,2,5001,3,5,2,4,4,9,5,1,2,1,35,1
22882,3,2,5001,3,5,2,4,4,9,5,1,2,2,7,3
22887,3,2,5001,2,5,1,1,5,5,6,1,1,2,35,3
22887,3,2,5001,2,5,1,1,5,5,6,1,1,1,13,5
22887,3,2,5001,2,5,1,1,5,5,6,1,1,2,57,2
22887,3,2,5001,2,5,1,1,5,5,6,1,1,1,59,1
22902,3,2,5001,3,5,2,3,5,9,7,1,1,2,8,3
22902,3,2,5001,3,5,2,3,5,9,7,1,1,1,18,3
22902,3,2,5001,3,5,2,3,5,9,7,1,1,2,34,2
22902,3,2,5001,3,5,2,3,5,9,7,1,1,1,62,1
22902,3,2,5001,3,5,2,3,5,9,7,1,1,1,13,3
22932,3,1,5001,2,5,1,1,5,9,5,1,1,1,42,2
22932,3,1,5001,2,5,1,1,5,9,5,1,1,2,36,1
22932,3,1,5001,2,5,1,1,5,9,5,1,1,1,20,3
22932,3,1,5001,2,5,1,1,5,9,5,1,1,1,28,3
22932,3,1,5001,2,5,1,1,5,9,5,1,1,1,24,3
22945,3,2,5001,2,5,1,4,5,9,4,1,2,2,56,1
22946,3,2,5001,2,5,1,1,4,9,6,1,2,1,20,3
22946,3,2,5001,2,5,1,1,4,9,6,1,2,1,23,3
22946,3,2,5001,2,5,1,1,4,9,6,1,2,1,50,1
22946,3,2,5001,2,5,1,1,4,9,6,1,2,2,47,2
22961,3,1,5001,2,5,2,2,4,5,5,1,1,1,33,3
22961,3,1,5001,2,5,2,2,4,5,5,1,1,1,35,3
22961,3,1,5001,2,5,2,2,4,5,5,1,1,1,24,3
22961,3,1,5001,2,5,2,2,4,5,5,1,1,2,48,1
22980,3,2,5376,3,5,1,1,5,9,5,1,1,1,28,1
22980,3,2,5376,3,5,1,1,5,9,5,1,1,2,2,3
22980,3,2,5376,3,5,1,1,5,9,5,1,1,2,27,2
23004,3,2,5001,2,5,1,7,4,9,4,1,2,2,26,3
23004,3,2,5001,2,5,1,7,4,9,4,1,2,2,54,1
23004,3,2,5001,2,5,1,7,4,9,4,1,2,1,2,5
23004,3,2,5001,2,5,1,7,4,9,4,1,2,2,25,3
23004,3,2,5001,2,5,1,7,4,9,4,1,2,1,24,3
23019,3,2,5001,3,5,1,6,4,9,5,1,1,2,61,2
23019,3,2,5001,3,5,1,6,4,9,5,1,1,1,65,1
23073,3,2,5001,2,5,2,3,4,9,7,1,2,2,48,2
23073,3,2,5001,2,5,2,3,4,9,7,1,2,1,55,1
23073,3,2,5001,2,5,2,3,4,9,7,1,2,2,22,3
23088,3,2,5376,3,5,1,1,4,9,4,1,1,2,28,2
23088,3,2,5376,3,5,1,1,4,9,4,1,1,1,31,1
23088,3,2,5376,3,5,1,1,4,9,4,1,1,1,6,3
23102,3,2,5001,3,5,1,1,1,9,3,1,1,2,47,2
23102,3,2,5001,3,5,1,1,1,9,3,1,1,1,11,5
23102,3,2,5001,3,5,1,1,1,9,3,1,1,1,17,3
23102,3,2,5001,3,5,1,1,1,9,3,1,1,2,29,3
23102,3,2,5001,3,5,1,1,1,9,3,1,1,1,45,8
23102,3,2,5001,3,5,1,1,1,9,3,1,1,1,51,1
23102,3,2,5001,3,5,1,1,1,9,3,1,1,1,21,3
23143,3,2,5001,3,5,1,1,5,9,3,1,1,1,50,1
23144,3,2,5001,2,5,1,1,5,9,6,1,1,2,26,2
23144,3,2,5001,2,5,1,1,5,9,6,1,1,2,9,3
23144,3,2,5001,2,5,1,1,5,9,6,1,1,1,39,1
23151,2,1,5001,2,5,1,1,4,1,6,1,1,1,18,3
23151,2,1,5001,2,5,1,1,4,1,6,1,1,2,42,1
23151,2,1,5001,2,5,1,1,4,1,6,1,1,1,22,3
23174,3,2,5001,2,5,1,1,4,5,1,1,1,1,64,1
23174,3,2,5001,2,5,1,1,4,5,1,1,1,1,17,3
23174,3,2,5001,2,5,1,1,4,5,1,1,1,2,62,2
23193,3,2,5129,2,5,1,3,4,9,5,NA,NA,2,14,5
23193,3,2,5129,2,5,1,3,4,9,5,NA,NA,1,58,1
23193,3,2,5129,2,5,1,3,4,9,5,NA,NA,2,56,2
23193,3,2,5129,2,5,1,3,4,9,5,NA,NA,1,16,5
23193,3,2,5129,2,5,1,3,4,9,5,NA,NA,2,35,3
23200,3,2,5001,2,5,1,1,4,9,3,1,2,2,64,1
23215,3,1,5001,2,5,1,1,4,9,6,3,1,2,45,1
23215,3,1,5001,2,5,1,1,4,9,6,3,1,2,3,8
23215,3,1,5001,2,5,1,1,4,9,6,3,1,2,24,3
23215,3,1,5001,2,5,1,1,4,9,6,3,1,2,7,3
23215,3,1,5001,2,5,1,1,4,9,6,3,1,2,25,4
23215,3,1,5001,2,5,1,1,4,9,6,3,1,1,18,3
23215,3,1,5001,2,5,1,1,4,9,6,3,1,1,20,8
23225,3,1,5440,3,5,1,1,4,9,6,1,1,2,30,3
23225,3,1,5440,3,5,1,1,4,9,6,1,1,1,25,3
23225,3,1,5440,3,5,1,1,4,9,6,1,1,1,58,1
23225,3,1,5440,3,5,1,1,4,9,6,1,1,2,49,2
23229,3,2,5001,3,5,1,1,4,9,6,1,1,2,42,2
23229,3,2,5001,3,5,1,1,4,9,6,1,1,1,37,1
23251,3,2,5001,2,5,2,4,3,9,5,1,2,1,71,1
23251,3,2,5001,2,5,2,4,3,9,5,1,2,1,0,5
23251,3,2,5001,2,5,2,4,3,9,5,1,2,2,25,3
23282,3,1,5001,3,5,1,1,5,9,7,1,2,2,28,1
23305,3,2,5001,3,5,1,1,4,9,5,1,1,1,41,1
23305,3,2,5001,3,5,1,1,4,9,5,1,1,1,43,7
23316,3,2,5001,1,5,1,1,4,5,5,1,1,2,27,2
23316,3,2,5001,1,5,1,1,4,5,5,1,1,2,19,4
23316,3,2,5001,1,5,1,1,4,5,5,1,1,1,21,3
23316,3,2,5001,1,5,1,1,4,5,5,1,1,1,42,1
23316,3,2,5001,1,5,1,1,4,5,5,1,1,2,6,3
23368,3,2,5360,3,5,2,4,4,9,5,1,2,2,60,1
23368,3,2,5360,3,5,2,4,4,9,5,1,2,1,26,3
23390,3,2,5001,3,5,1,1,3,9,7,1,2,2,47,3
23390,3,2,5001,3,5,1,1,3,9,7,1,2,2,79,1
23469,3,2,5440,3,5,1,1,4,9,6,1,1,1,66,1
23469,3,2,5440,3,5,1,1,4,9,6,1,1,1,26,3
23469,3,2,5440,3,5,1,1,4,9,6,1,1,2,62,2
23475,3,1,5001,3,5,1,1,4,9,5,1,1,2,23,2
23475,3,1,5001,3,5,1,1,4,9,5,1,1,1,19,8
23475,3,1,5001,3,5,1,1,4,9,5,1,1,2,5,3
23475,3,1,5001,3,5,1,1,4,9,5,1,1,1,29,1
23530,3,2,5001,3,5,2,3,4,9,7,1,1,1,22,3
23530,3,2,5001,3,5,2,3,4,9,7,1,1,2,6,3
23530,3,2,5001,3,5,2,3,4,9,7,1,1,1,35,2
23530,3,2,5001,3,5,2,3,4,9,7,1,1,2,43,1
23561,3,2,5001,1,5,1,4,3,9,6,1,2,2,7,5
23561,3,2,5001,1,5,1,4,3,9,6,1,2,2,44,1
24011,3,2,5088,3,5,1,1,4,9,5,1,2,1,29,2
24011,3,2,5088,3,5,1,1,4,9,5,1,2,1,35,7
24011,3,2,5088,3,5,1,1,4,9,5,1,2,2,29,1
24023,1,1,5360,3,5,2,4,3,9,5,1,2,2,48,3
24023,1,1,5360,3,5,2,4,3,9,5,1,2,2,84,1
24023,1,1,5360,3,5,2,4,3,9,5,1,2,2,52,3
24023,1,1,5360,3,5,2,4,3,9,5,1,2,1,44,4
24037,3,2,5001,2,5,1,1,4,9,4,1,1,1,57,1
24040,3,2,5001,2,5,2,3,4,9,7,1,1,2,62,1
24040,3,2,5001,2,5,2,3,4,9,7,1,1,1,33,8
24040,3,2,5001,2,5,2,3,4,9,7,1,1,2,57,7
24076,3,1,5360,3,5,1,1,5,9,6,1,1,1,59,1
24111,3,2,5001,3,5,1,1,4,9,6,1,1,1,56,1
24178,3,1,5088,2,5,1,1,3,9,3,1,1,1,40,3
24178,3,1,5088,2,5,1,1,3,9,3,1,1,2,61,2
24178,3,1,5088,2,5,1,1,3,9,3,1,1,1,55,1
24198,3,2,5088,3,5,1,1,5,9,5,1,2,2,31,3
24198,3,2,5088,3,5,1,1,5,9,5,1,2,1,26,3
24198,3,2,5088,3,5,1,1,5,9,5,1,2,2,49,1
24198,3,2,5088,3,5,1,1,5,9,5,1,2,2,3,5
24423,3,2,5001,3,5,2,3,4,9,6,2,1,1,47,3
24423,3,2,5001,3,5,2,3,4,9,6,2,1,1,74,1
24455,3,2,5001,2,5,1,1,5,9,6,1,2,2,72,1
24455,3,2,5001,2,5,1,1,5,9,6,1,2,2,24,3
24455,3,2,5001,2,5,1,1,5,9,6,1,2,1,48,3
24503,2,1,5001,3,5,2,1,4,9,3,NA,NA,2,6,3
24503,2,1,5001,3,5,2,1,4,9,3,NA,NA,2,33,1
24503,2,1,5001,3,5,2,1,4,9,3,NA,NA,2,13,3
24503,2,1,5001,3,5,2,1,4,9,3,NA,NA,2,17,3
24503,2,1,5001,3,5,2,1,4,9,3,NA,NA,1,15,3
24528,3,2,5001,2,5,1,2,3,5,4,1,1,2,5,8
24528,3,2,5001,2,5,1,2,3,5,4,1,1,1,0,5
24528,3,2,5001,2,5,1,2,3,5,4,1,1,2,20,4
24528,3,2,5001,2,5,1,2,3,5,4,1,1,2,15,3
24528,3,2,5001,2,5,1,2,3,5,4,1,1,1,78,6
24528,3,2,5001,2,5,1,2,3,5,4,1,1,2,46,1
24528,3,2,5001,2,5,1,2,3,5,4,1,1,2,2,8
24528,3,2,5001,2,5,1,2,3,5,4,1,1,1,28,3
24540,3,2,5001,2,5,2,3,5,9,3,1,2,2,19,8
24540,3,2,5001,2,5,2,3,5,9,3,1,2,2,28,7
24540,3,2,5001,2,5,2,3,5,9,3,1,2,1,18,3
24540,3,2,5001,2,5,2,3,5,9,3,1,2,1,2,3
24540,3,2,5001,2,5,2,3,5,9,3,1,2,2,34,1
24594,3,2,5001,2,5,1,1,4,1,4,1,1,2,18,3
24594,3,2,5001,2,5,1,1,4,1,4,1,1,1,20,3
24594,3,2,5001,2,5,1,1,4,1,4,1,1,2,18,4
24594,3,2,5001,2,5,1,1,4,1,4,1,1,2,52,1
24631,3,1,5001,2,5,1,1,4,9,5,1,1,2,21,2
24631,3,1,5001,2,5,1,1,4,9,5,1,1,1,33,1
24632,3,2,5001,2,5,1,1,4,9,3,1,1,1,30,1
24714,3,2,5001,3,5,1,4,2,9,5,1,2,2,17,3
24714,3,2,5001,3,5,1,4,2,9,5,1,2,2,1,5
24714,3,2,5001,3,5,1,4,2,9,5,1,2,1,3,5
24714,3,2,5001,3,5,1,4,2,9,5,1,2,2,22,3
24714,3,2,5001,3,5,1,4,2,9,5,1,2,2,44,1
24845,2,2,5088,2,5,2,3,5,9,7,1,1,1,18,3
24845,2,2,5088,2,5,2,3,5,9,7,1,1,1,18,3
24845,2,2,5088,2,5,2,3,5,9,7,1,1,2,44,1
25006,3,1,5001,4,5,1,1,5,9,7,1,1,2,39,3
25006,3,1,5001,4,5,1,1,5,9,7,1,1,1,24,4
25006,3,1,5001,4,5,1,1,5,9,7,1,1,2,74,1
25006,3,1,5001,4,5,1,1,5,9,7,1,1,2,45,3
25006,3,1,5001,4,5,1,1,5,9,7,1,1,1,18,4
25078,3,2,5001,4,5,1,1,5,9,5,1,1,2,40,2
25078,3,2,5001,4,5,1,1,5,9,5,1,1,1,64,1
25078,3,2,5001,4,5,1,1,5,9,5,1,1,1,19,3
26127,3,1,5088,2,5,1,1,4,9,6,1,1,1,31,1
26127,3,1,5088,2,5,1,1,4,9,6,1,1,2,79,8
26143,3,2,5088,3,5,1,1,4,9,6,1,2,2,24,3
26143,3,2,5088,3,5,1,1,4,9,6,1,2,2,57,1
26147,3,1,5360,2,5,2,3,4,9,4,NA,NA,1,42,1
26147,3,1,5360,2,5,2,3,4,9,4,NA,NA,2,37,2
26147,3,1,5360,2,5,2,3,4,9,4,NA,NA,1,16,3
26147,3,1,5360,2,5,2,3,4,9,4,NA,NA,2,13,3
26156,3,1,5088,2,5,2,6,4,9,5,1,1,2,44,2
26156,3,1,5088,2,5,2,6,4,9,5,1,1,1,20,3
26156,3,1,5088,2,5,2,6,4,9,5,1,1,1,55,1
26156,3,1,5088,2,5,2,6,4,9,5,1,1,2,18,3
26208,3,2,5360,3,5,2,3,4,9,5,1,1,2,58,1
26208,3,2,5360,3,5,2,3,4,9,5,1,1,1,18,3
26208,3,2,5360,3,5,2,3,4,9,5,1,1,2,25,3
26208,3,2,5360,3,5,2,3,4,9,5,1,1,1,20,3
26218,3,2,5001,2,5,1,1,4,9,5,1,2,1,23,1
26218,3,2,5001,2,5,1,1,4,9,5,1,2,1,2,3
26218,3,2,5001,2,5,1,1,4,9,5,1,2,2,20,2
26220,3,2,5154,1,5,1,4,3,5,4,1,2,1,68,7
26220,3,2,5154,1,5,1,4,3,5,4,1,2,2,86,1
26220,3,2,5154,1,5,1,4,3,5,4,1,2,2,26,3
26220,3,2,5154,1,5,1,4,3,5,4,1,2,2,9,5
26239,3,2,5088,3,5,1,1,4,9,7,1,1,2,35,2
26239,3,2,5088,3,5,1,1,4,9,7,1,1,1,39,1
26239,3,2,5088,3,5,1,1,4,9,7,1,1,1,9,3
26344,3,2,5088,1,5,2,2,4,9,5,1,1,1,15,5
26344,3,2,5088,1,5,2,2,4,9,5,1,1,2,45,3
26344,3,2,5088,1,5,2,2,4,9,5,1,1,1,8,5
26344,3,2,5088,1,5,2,2,4,9,5,1,1,1,41,3
26344,3,2,5088,1,5,2,2,4,9,5,1,1,2,62,1
26367,3,1,5001,2,5,2,3,3,9,5,1,2,2,18,3
26367,3,1,5001,2,5,2,3,3,9,5,1,2,1,4,3
26367,3,1,5001,2,5,2,3,3,9,5,1,2,2,40,1
26367,3,1,5001,2,5,2,3,3,9,5,1,2,2,66,6
26370,3,2,5212,2,5,1,1,4,9,5,1,1,1,27,1
26491,3,2,5360,2,5,1,1,4,9,3,1,1,2,40,2
26491,3,2,5360,2,5,1,1,4,9,3,1,1,2,19,3
26491,3,2,5360,2,5,1,1,4,9,3,1,1,1,44,1
26491,3,2,5360,2,5,1,1,4,9,3,1,1,1,14,3
26652,3,2,5360,2,5,1,4,4,9,3,1,2,1,27,3
26652,3,2,5360,2,5,1,4,4,9,3,1,2,2,55,1
26652,3,2,5360,2,5,1,4,4,9,3,1,2,2,78,6
26652,3,2,5360,2,5,1,4,4,9,3,1,2,1,36,3
28376,3,2,5001,2,5,2,4,5,9,5,1,2,2,2,3
28376,3,2,5001,2,5,2,4,5,9,5,1,2,2,2,3
28376,3,2,5001,2,5,2,4,5,9,5,1,2,2,36,2
28376,3,2,5001,2,5,2,4,5,9,5,1,2,1,32,1
28403,3,2,5001,2,5,2,4,3,9,3,1,2,2,52,1
28403,3,2,5001,2,5,2,4,3,9,3,1,2,1,33,3
28405,3,2,5001,2,5,1,1,5,9,6,1,1,1,28,3
28405,3,2,5001,2,5,1,1,5,9,6,1,1,2,64,1
28538,3,2,5001,3,5,2,7,4,9,5,1,1,1,64,1
28559,3,2,5001,5,5,1,1,4,5,7,1,1,2,66,1
28559,3,2,5001,5,5,1,1,4,5,7,1,1,1,28,3
28559,3,2,5001,5,5,1,1,4,5,7,1,1,1,40,3
28559,3,2,5001,5,5,1,1,4,5,7,1,1,1,66,2
28629,3,2,5001,4,5,1,1,4,9,6,1,1,2,78,1
28629,3,2,5001,4,5,1,1,4,9,6,1,1,2,43,3
28629,3,2,5001,4,5,1,1,4,9,6,1,1,1,43,3
28629,3,2,5001,4,5,1,1,4,9,6,1,1,1,44,3
28652,3,2,5001,3,5,1,1,4,9,6,1,1,2,44,2
28652,3,2,5001,3,5,1,1,4,9,6,1,1,2,7,3
28652,3,2,5001,3,5,1,1,4,9,6,1,1,1,43,1
28652,3,2,5001,3,5,1,1,4,9,6,1,1,1,3,3
28683,3,2,5001,2,5,1,1,4,9,7,1,2,2,24,5
28683,3,2,5001,2,5,1,1,4,9,7,1,2,2,15,5
28683,3,2,5001,2,5,1,1,4,9,7,1,2,2,77,1
28695,3,2,5001,2,5,1,1,3,9,6,1,1,1,24,1
28695,3,2,5001,2,5,1,1,3,9,6,1,1,2,55,6
28711,3,2,5001,3,5,1,1,5,9,6,1,2,1,60,1
28711,3,2,5001,3,5,1,1,5,9,6,1,2,2,22,3
28711,3,2,5001,3,5,1,1,5,9,6,1,2,2,36,8
28765,3,1,5001,1,5,1,1,5,9,7,1,2,2,23,2
28765,3,1,5001,1,5,1,1,5,9,7,1,2,1,27,1
28803,1,1,5001,2,5,1,1,4,9,5,1,1,1,62,8
28803,1,1,5001,2,5,1,1,4,9,5,1,1,2,56,2
28803,1,1,5001,2,5,1,1,4,9,5,1,1,1,32,3
28803,1,1,5001,2,5,1,1,4,9,5,1,1,1,72,1
28813,3,2,5001,4,5,1,1,4,9,7,1,2,2,57,1
28813,3,2,5001,4,5,1,1,4,9,7,1,2,2,32,3
28813,3,2,5001,4,5,1,1,4,9,7,1,2,2,80,6
28820,3,2,5001,3,5,1,1,4,9,5,1,1,1,32,1
28820,3,2,5001,3,5,1,1,4,9,5,1,1,2,33,2
28820,3,2,5001,3,5,1,1,4,9,5,1,1,1,6,3
28913,3,2,5001,2,5,1,1,4,9,6,1,2,2,42,1
28919,3,2,5001,2,5,1,1,4,9,5,1,1,1,26,1
28923,3,2,5001,3,5,1,1,4,9,6,1,2,2,39,1
28923,3,2,5001,3,5,1,1,4,9,6,1,2,2,21,3
28923,3,2,5001,3,5,1,1,4,9,6,1,2,2,17,3
28941,3,1,5001,2,5,1,1,4,9,6,1,1,2,78,2
28941,3,1,5001,2,5,1,1,4,9,6,1,1,1,80,1
28941,3,1,5001,2,5,1,1,4,9,6,1,1,1,28,5
28995,3,2,5001,2,5,1,1,5,9,6,1,1,1,11,3
28995,3,2,5001,2,5,1,1,5,9,6,1,1,2,28,2
28995,3,2,5001,2,5,1,1,5,9,6,1,1,1,33,1
28995,3,2,5001,2,5,1,1,5,9,6,1,1,2,1,3
29013,3,2,5001,3,5,2,3,4,9,5,1,1,2,41,3
29013,3,2,5001,3,5,2,3,4,9,5,1,1,2,65,1
29013,3,2,5001,3,5,2,3,4,9,5,1,1,1,22,5
29085,3,2,5001,2,5,1,1,4,9,6,1,2,2,43,1
29085,3,2,5001,2,5,1,1,4,9,6,1,2,1,9,3
29126,3,1,5001,2,5,1,1,5,9,5,1,1,2,28,2
29126,3,1,5001,2,5,1,1,5,9,5,1,1,2,6,3
29126,3,1,5001,2,5,1,1,5,9,5,1,1,1,2,3
29126,3,1,5001,2,5,1,1,5,9,5,1,1,1,28,1
29226,3,1,5001,3,5,1,1,4,9,8,1,2,2,37,1
29361,3,2,5360,3,5,1,1,3,9,6,1,2,2,54,1
31410,3,2,5440,2,5,1,1,3,9,5,1,2,1,15,8
31410,3,2,5440,2,5,1,1,3,9,5,1,2,2,33,7
31410,3,2,5440,2,5,1,1,3,9,5,1,2,1,25,1
31410,3,2,5440,2,5,1,1,3,9,5,1,2,1,23,10
31442,3,2,5001,3,5,1,1,4,5,6,1,1,1,23,3
31442,3,2,5001,3,5,1,1,4,5,6,1,1,1,21,3
31442,3,2,5001,3,5,1,1,4,5,6,1,1,2,48,1
31444,3,2,5001,3,5,2,4,4,9,4,1,2,2,49,7
31444,3,2,5001,3,5,2,4,4,9,4,1,2,1,63,1
31444,3,2,5001,3,5,2,4,4,9,4,1,2,2,93,6
31452,3,2,5376,3,5,1,1,3,9,5,1,1,1,26,3
31452,3,2,5376,3,5,1,1,3,9,5,1,1,2,22,4
31452,3,2,5376,3,5,1,1,3,9,5,1,1,2,57,2
31452,3,2,5376,3,5,1,1,3,9,5,1,1,1,56,1
31464,3,2,5001,3,5,1,4,4,9,5,1,2,1,40,1
31464,3,2,5001,3,5,1,4,4,9,5,1,2,1,14,3
31464,3,2,5001,3,5,1,4,4,9,5,1,2,2,35,2
31471,3,2,5001,4,5,2,6,1,9,3,1,1,1,63,1
31509,1,1,5001,2,5,2,2,3,9,3,1,1,1,24,3
31509,1,1,5001,2,5,2,2,3,9,3,1,1,2,27,3
31509,1,1,5001,2,5,2,2,3,9,3,1,1,2,50,1
31509,1,1,5001,2,5,2,2,3,9,3,1,1,1,5,5
31509,1,1,5001,2,5,2,2,3,9,3,1,1,1,60,2
31534,3,2,5001,2,5,1,1,4,9,6,1,2,1,35,1
31534,3,2,5001,2,5,1,1,4,9,6,1,2,2,32,2
31536,3,1,5001,4,5,1,1,4,9,6,1,1,2,39,2
31536,3,1,5001,4,5,1,1,4,9,6,1,1,1,43,1
31556,3,2,5001,3,5,1,1,4,9,7,1,1,2,77,1
31556,3,2,5001,3,5,1,1,4,9,7,1,1,2,18,5
31556,3,2,5001,3,5,1,1,4,9,7,1,1,1,11,5
31556,3,2,5001,3,5,1,1,4,9,7,1,1,2,41,3
31560,3,2,5001,2,5,1,1,4,5,7,1,2,1,27,1
31560,3,2,5001,2,5,1,1,4,5,7,1,2,2,24,2
31566,1,1,5001,2,5,1,1,5,9,3,1,1,1,29,1
31580,3,2,5001,2,5,1,1,4,9,6,1,1,1,38,3
31580,3,2,5001,2,5,1,1,4,9,6,1,1,2,75,2
31580,3,2,5001,2,5,1,1,4,9,6,1,1,2,21,3
31580,3,2,5001,2,5,1,1,4,9,6,1,1,1,80,1
31588,3,2,5001,2,5,1,1,4,9,5,1,1,1,41,3
31588,3,2,5001,2,5,1,1,4,9,5,1,1,2,74,1
31596,3,2,5001,3,5,2,3,4,9,5,1,1,1,58,7
31596,3,2,5001,3,5,2,3,4,9,5,1,1,2,42,3
31596,3,2,5001,3,5,2,3,4,9,5,1,1,1,19,5
31596,3,2,5001,3,5,2,3,4,9,5,1,1,2,70,1
31636,3,1,5001,3,5,1,1,5,9,7,1,1,2,28,7
31636,3,1,5001,3,5,1,1,5,9,7,1,1,1,30,1
31645,2,1,5001,2,5,2,4,5,9,3,1,1,1,52,1
31649,3,1,5001,3,5,2,7,4,9,4,3,2,2,23,3
31649,3,1,5001,3,5,2,7,4,9,4,3,2,2,57,1
31687,3,2,5001,4,5,1,1,4,9,7,1,1,2,60,2
31687,3,2,5001,4,5,1,1,4,9,7,1,1,1,25,3
31687,3,2,5001,4,5,1,1,4,9,7,1,1,1,63,1
31725,3,1,5001,2,5,1,1,4,9,7,1,1,2,55,8
31725,3,1,5001,2,5,1,1,4,9,7,1,1,1,23,1
31725,3,1,5001,2,5,1,1,4,9,7,1,1,1,25,7
31771,3,2,5615,3,5,1,1,5,9,7,1,2,2,29,3
31771,3,2,5615,3,5,1,1,5,9,7,1,2,2,68,1
31802,3,2,5001,4,5,1,6,4,9,5,1,2,2,43,3
31802,3,2,5001,4,5,1,6,4,9,5,1,2,1,23,5
31802,3,2,5001,4,5,1,6,4,9,5,1,2,1,34,3
31802,3,2,5001,4,5,1,6,4,9,5,1,2,2,60,1
31820,3,1,5001,3,5,1,2,4,9,5,1,1,2,40,2
31820,3,1,5001,3,5,1,2,4,9,5,1,1,2,14,3
31820,3,1,5001,3,5,1,2,4,9,5,1,1,2,10,3
31820,3,1,5001,3,5,1,2,4,9,5,1,1,1,23,3
31820,3,1,5001,3,5,1,2,4,9,5,1,1,1,30,1
31821,3,2,5001,2,5,1,1,5,9,8,1,2,1,18,3
31821,3,2,5001,2,5,1,1,5,9,8,1,2,2,38,1
31870,3,2,5001,3,5,1,1,4,9,4,1,1,1,58,1
31870,3,2,5001,3,5,1,1,4,9,4,1,1,2,50,2
31878,3,2,5615,3,5,1,1,4,5,5,1,1,1,12,5
31878,3,2,5615,3,5,1,1,4,5,5,1,1,2,77,1
31878,3,2,5615,3,5,1,1,4,5,5,1,1,2,19,5
31878,3,2,5615,3,5,1,1,4,5,5,1,1,1,49,4
31878,3,2,5615,3,5,1,1,4,5,5,1,1,2,47,3
31878,3,2,5615,3,5,1,1,4,5,5,1,1,2,85,7
31885,9,2,5001,2,5,2,3,5,9,6,1,2,2,39,1
31885,9,2,5001,2,5,2,3,5,9,6,1,2,2,19,3
31885,9,2,5001,2,5,2,3,5,9,6,1,2,1,9,3
31885,9,2,5001,2,5,2,3,5,9,6,1,2,2,13,3
31888,3,1,5266,2,5,2,3,4,9,4,NA,NA,1,22,3
31888,3,1,5266,2,5,2,3,4,9,4,NA,NA,1,17,3
31888,3,1,5266,2,5,2,3,4,9,4,NA,NA,2,11,5
31888,3,1,5266,2,5,2,3,4,9,4,NA,NA,2,49,1
31901,3,2,5001,3,5,1,1,4,9,6,1,1,2,35,2
31901,3,2,5001,3,5,1,1,4,9,6,1,1,1,38,1
31901,3,2,5001,3,5,1,1,4,9,6,1,1,2,10,3
31903,3,1,5440,2,5,1,1,4,9,5,1,1,2,37,5
31903,3,1,5440,2,5,1,1,4,9,5,1,1,2,93,1
31903,3,1,5440,2,5,1,1,4,9,5,1,1,1,18,5
31903,3,1,5440,2,5,1,1,4,9,5,1,1,2,3,5
31903,3,1,5440,2,5,1,1,4,9,5,1,1,2,66,3
31903,3,1,5440,2,5,1,1,4,9,5,1,1,1,21,5
31905,3,2,5001,3,5,1,1,4,9,3,1,2,1,11,3
31905,3,2,5001,3,5,1,1,4,9,3,1,2,2,5,3
31905,3,2,5001,3,5,1,1,4,9,3,1,2,1,54,1
31905,3,2,5001,3,5,1,1,4,9,3,1,2,2,28,2
31965,3,1,5001,2,5,1,1,4,9,5,2,2,2,43,1
31965,3,1,5001,2,5,1,1,4,9,5,2,2,2,19,3
31965,3,1,5001,2,5,1,1,4,9,5,2,2,1,38,2
31979,3,2,5001,3,5,1,1,4,9,7,1,2,2,25,5
31979,3,2,5001,3,5,1,1,4,9,7,1,2,1,8,5
31979,3,2,5001,3,5,1,1,4,9,7,1,2,2,49,3
31979,3,2,5001,3,5,1,1,4,9,7,1,2,2,79,1
31979,3,2,5001,3,5,1,1,4,9,7,1,2,2,22,5
31979,3,2,5001,3,5,1,1,4,9,7,1,2,2,44,3
31988,3,1,5001,2,5,2,3,5,9,7,1,2,1,25,1
31988,3,1,5001,2,5,2,3,5,9,7,1,2,2,22,2
