"DIRECTORIO","L_01","L_02","L_03","L_04","L_05","L_06","L_07","L_08","L_08_VALOR","L_08_TEXTO","L_09_A","L_09_B","L_09_C","L_09_D","L_09_E","L_09_F","L_09_G","L_09_H","L_09_I","L_10","L_10_A","L_10_B","L_11_A","L_11_B","L_11_C","L_11_D","L_11_E","L_11_F","L_11_G","L_11_H","L_11_I","L_11_J","L_11_K","L_11_L","L_11_M","L_11_N","L_11_O","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
18151,3,1,3,1,5,40000,3,1,4000,"CUATRO MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,4,1,4,19001,1,1,3,7,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,1,9,1,1,1,1,4,1,4,9,6,0,5,511,1,1,4,1,4,1,19,5,1,2,1,1,4,1,4,1
18151,3,1,3,1,5,40000,3,1,4000,"CUATRO MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,4,1,4,19001,1,1,3,7,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,1,9,1,1,1,1,4,1,4,9,6,0,5,511,1,1,4,1,4,1,45,3,1,1,NA,NA,3,1,3,NA
18151,3,1,3,1,5,40000,3,1,4000,"CUATRO MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,4,1,4,19001,1,1,3,7,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,1,9,1,1,1,1,4,1,4,9,6,0,5,511,1,1,4,1,4,1,64,1,3,3,NA,NA,1,1,1,NA
18151,3,1,3,1,5,40000,3,1,4000,"CUATRO MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,4,1,4,19001,1,1,3,7,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,1,9,1,1,1,1,4,1,4,9,6,0,5,511,1,1,4,1,4,2,62,2,3,2,NA,NA,2,1,2,NA
18151,3,1,3,1,5,40000,3,1,4000,"CUATRO MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,4,1,4,19001,1,1,3,7,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,1,9,1,1,1,1,4,1,4,9,6,0,5,511,1,1,4,1,4,1,26,5,2,1,NA,NA,6,1,6,NA
19181,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,19001,1,1,1,3,1,1,1,NA,0,19,2,2,NA,NA,NA,1,3,4,1,1,4,3,5,5,4,1,1,3,2,2,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,1,6,602,1,1,3,1,3,2,38,2,3,2,NA,NA,2,1,2,NA
19181,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,19001,1,1,1,3,1,1,1,NA,0,19,2,2,NA,NA,NA,1,3,4,1,1,4,3,5,5,4,1,1,3,2,2,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,1,6,602,1,1,3,1,3,1,46,1,2,2,NA,NA,1,1,1,NA
19181,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,19001,1,1,1,3,1,1,1,NA,0,19,2,2,NA,NA,NA,1,3,4,1,1,4,3,5,5,4,1,1,3,2,2,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,1,6,602,1,1,3,1,3,1,20,3,1,1,1,1,3,1,3,1
19928,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,3,1,4,1,1,1,1,NA,0,19,1,3,NA,NA,NA,1,3,3,1,1,4,4,4,4,4,3,3,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,6,0,7,702,3,2,1,1,1,2,20,1,2,2,1,1,1,1,1,1
20638,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19573,1,1,3,1,1,1,1,NA,0,19,2,7,NA,NA,NA,1,3,5,2,2,4,4,3,3,4,3,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,5,1,4,408,1,1,1,1,1,1,63,1,3,3,1,1,1,1,1,1
25635,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,3,1,2,1,1,1,1,NA,0,19,1,1,5,1,55,1,3,5,2,1,4,4,3,3,3,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,0,5,511,1,1,1,1,1,1,19,1,2,2,1,1,1,1,1,1
27716,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,3,1,2,2,1,1,1,NA,0,19,1,1,6,4,60,1,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,6,3,1,100,1,1,1,1,1,1,68,7,3,3,NA,NA,2,1,2,NA
27716,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,3,1,2,2,1,1,1,NA,0,19,1,1,6,4,60,1,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,6,3,1,100,1,1,1,1,1,1,53,1,3,3,1,1,1,1,1,1
27872,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,19001,1,1,3,6,1,1,1,NA,0,19,1,1,8,4,49,1,3,4,1,1,4,4,3,3,4,3,3,4,3,3,4,4,4,4,2,NA,2,NA,2,NA,4,1,4,9,6,1,5,511,1,1,4,1,4,2,53,7,2,3,NA,NA,6,1,6,NA
27872,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,19001,1,1,3,6,1,1,1,NA,0,19,1,1,8,4,49,1,3,4,1,1,4,4,3,3,4,3,3,4,3,3,4,4,4,4,2,NA,2,NA,2,NA,4,1,4,9,6,1,5,511,1,1,4,1,4,2,50,2,2,2,NA,NA,2,1,2,NA
27872,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,19001,1,1,3,6,1,1,1,NA,0,19,1,1,8,4,49,1,3,4,1,1,4,4,3,3,4,3,3,4,3,3,4,4,4,4,2,NA,2,NA,2,NA,4,1,4,9,6,1,5,511,1,1,4,1,4,1,32,3,1,1,NA,NA,3,1,3,NA
27872,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,19001,1,1,3,6,1,1,1,NA,0,19,1,1,8,4,49,1,3,4,1,1,4,4,3,3,4,3,3,4,3,3,4,4,4,4,2,NA,2,NA,2,NA,4,1,4,9,6,1,5,511,1,1,4,1,4,1,24,3,1,1,1,1,4,1,4,1
27872,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,19001,1,1,3,6,1,1,1,NA,0,19,1,1,8,4,49,1,3,4,1,1,4,4,3,3,4,3,3,4,3,3,4,4,4,4,2,NA,2,NA,2,NA,4,1,4,9,6,1,5,511,1,1,4,1,4,2,16,3,1,1,NA,NA,5,1,5,NA
27872,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,19001,1,1,3,6,1,1,1,NA,0,19,1,1,8,4,49,1,3,4,1,1,4,4,3,3,4,3,3,4,3,3,4,4,4,4,2,NA,2,NA,2,NA,4,1,4,9,6,1,5,511,1,1,4,1,4,1,55,1,2,3,NA,NA,1,1,1,NA
31853,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,19001,1,1,4,4,1,1,1,NA,0,19,1,1,12,1,45,1,1,5,2,2,4,4,3,3,4,2,2,3,4,4,4,4,4,4,1,2,1,2,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,1,26,3,1,1,1,1,3,1,3,1
31853,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,19001,1,1,4,4,1,1,1,NA,0,19,1,1,12,1,45,1,1,5,2,2,4,4,3,3,4,2,2,3,4,4,4,4,4,4,1,2,1,2,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,1,65,1,3,3,NA,NA,1,1,1,NA
31853,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,19001,1,1,4,4,1,1,1,NA,0,19,1,1,12,1,45,1,1,5,2,2,4,4,3,3,4,2,2,3,4,4,4,4,4,4,1,2,1,2,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,2,27,3,1,1,NA,NA,4,1,4,NA
31853,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,19001,1,1,4,4,1,1,1,NA,0,19,1,1,12,1,45,1,1,5,2,2,4,4,3,3,4,2,2,3,4,4,4,4,4,4,1,2,1,2,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,2,63,2,3,3,NA,NA,2,1,2,NA
32028,3,1,2,2,NA,NA,1,1,17000,"DIECISIETE MIL PESOS",NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,19001,3,1,1,1,1,1,1,NA,0,19,2,3,NA,NA,NA,2,NA,4,2,2,2,3,3,3,3,3,2,4,3,3,3,4,4,4,1,2,1,2,1,2,1,1,1,9,6,0,7,702,1,1,1,1,1,1,28,1,3,2,1,1,1,1,1,1
33853,2,1,2,2,NA,NA,2,1,10000,"DIEZ MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,19001,3,1,3,1,1,1,1,NA,0,19,2,3,NA,NA,NA,1,1,4,2,2,4,3,2,2,4,2,2,3,3,3,4,4,4,4,1,2,1,2,1,2,1,1,1,9,6,0,7,701,1,1,1,1,1,1,19,1,2,2,1,1,1,1,1,1
35718,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,1,1,4,3,1,1,1,NA,0,19,1,1,6,4,70,1,1,5,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,2,2,6,602,1,1,1,1,1,1,41,1,2,2,1,1,1,1,1,1
35718,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,1,1,4,3,1,1,1,NA,0,19,1,1,6,4,70,1,1,5,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,2,2,6,602,1,1,1,1,1,2,37,2,2,2,NA,NA,2,1,2,NA
35718,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19001,1,1,4,3,1,1,1,NA,0,19,1,1,6,4,70,1,1,5,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,2,2,6,602,1,1,1,1,1,1,0,3,1,1,NA,NA,3,1,3,NA
40705,3,1,1,1,5,10000,2,1,5000,"CINCO MIL",NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,19001,1,1,2,2,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,4,1,2,4,4,4,4,4,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,0,5,511,1,1,1,1,1,1,23,1,2,1,1,1,1,1,1,1
40705,3,1,1,1,5,10000,2,1,5000,"CINCO MIL",NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,19001,1,1,2,2,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,4,1,2,4,4,4,4,4,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,0,5,511,1,1,1,1,1,2,55,6,3,3,NA,NA,2,1,2,NA
