"DIRECTORIO","N_01","N_02","N_03","N_04","N_05","N_06_A","N_06_B","N_06_C","N_07","N_08","N_09","N_09_TEXTO","N_10_A","N_10_B","N_10_C","N_10_D","N_10_E","N_10_F","N_10_G","N_10_H","N_10_I","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
15341,3,1,1,2,NA,NA,NA,NA,NA,NA,20000,"VEINTE MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,11001,2,1,3,1,1,1,1,NA,0,11,1,4,NA,NA,NA,1,3,3,2,2,3,4,5,5,5,1,1,3,3,3,5,4,4,4,1,1,1,1,2,NA,1,1,1,9,6,0,5,511,1,1,1,1,1,1,43,1,2,2,1,1,1,1,1,1
15704,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,1,1,3,4,1,1,1,NA,0,11,1,1,8,4,30,1,1,4,2,2,3,3,4,4,4,3,3,3,4,4,4,4,4,4,2,NA,1,1,1,1,4,1,4,9,6,1,6,601,1,1,4,1,4,2,58,3,1,1,NA,NA,3,1,3,NA
15704,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,1,1,3,4,1,1,1,NA,0,11,1,1,8,4,30,1,1,4,2,2,3,3,4,4,4,3,3,3,4,4,4,4,4,4,2,NA,1,1,1,1,4,1,4,9,6,1,6,601,1,1,4,1,4,1,86,1,3,3,NA,NA,1,1,1,NA
15704,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,1,1,3,4,1,1,1,NA,0,11,1,1,8,4,30,1,1,4,2,2,3,3,4,4,4,3,3,3,4,4,4,4,4,4,2,NA,1,1,1,1,4,1,4,9,6,1,6,601,1,1,4,1,4,2,77,2,3,3,NA,NA,2,1,2,NA
15704,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,1,1,3,4,1,1,1,NA,0,11,1,1,8,4,30,1,1,4,2,2,3,3,4,4,4,3,3,3,4,4,4,4,4,4,2,NA,1,1,1,1,4,1,4,9,6,1,6,601,1,1,4,1,4,1,24,5,2,1,1,1,4,1,4,1
16300,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,3,1,1,1,NA,0,11,1,1,6,1,48,1,3,4,2,2,2,4,4,3,4,2,3,4,3,3,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,0,7,705,1,1,3,1,3,2,60,1,3,3,NA,NA,1,1,1,NA
16300,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,3,1,1,1,NA,0,11,1,1,6,1,48,1,3,4,2,2,2,4,4,3,4,2,3,4,3,3,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,0,7,705,1,1,3,1,3,1,29,3,2,1,1,1,3,1,3,1
16300,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,2,3,1,1,1,NA,0,11,1,1,6,1,48,1,3,4,2,2,2,4,4,3,4,2,3,4,3,3,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,0,7,705,1,1,3,1,3,1,50,7,3,3,NA,NA,2,1,2,NA
16371,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,2,1,2,4,1,1,1,NA,0,11,1,2,NA,NA,NA,2,NA,2,2,2,4,4,4,4,4,2,2,2,2,4,4,4,4,4,1,2,1,1,1,1,4,1,4,9,6,1,5,511,1,1,4,1,4,1,27,7,2,2,1,1,4,1,4,1
16371,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,2,1,2,4,1,1,1,NA,0,11,1,2,NA,NA,NA,2,NA,2,2,2,4,4,4,4,4,2,2,2,2,4,4,4,4,4,1,2,1,1,1,1,4,1,4,9,6,1,5,511,1,1,4,1,4,1,33,1,2,2,NA,NA,1,1,1,NA
16371,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,2,1,2,4,1,1,1,NA,0,11,1,2,NA,NA,NA,2,NA,2,2,2,4,4,4,4,4,2,2,2,2,4,4,4,4,4,1,2,1,1,1,1,4,1,4,9,6,1,5,511,1,1,4,1,4,1,8,3,1,2,NA,NA,3,1,3,NA
16371,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,2,1,2,4,1,1,1,NA,0,11,1,2,NA,NA,NA,2,NA,2,2,2,4,4,4,4,4,2,2,2,2,4,4,4,4,4,1,2,1,1,1,1,4,1,4,9,6,1,5,511,1,1,4,1,4,1,10,3,1,2,NA,NA,2,1,2,NA
16633,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,4,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,1,7,704,1,2,3,1,3,2,57,2,2,2,NA,NA,2,1,2,NA
16633,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,4,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,1,7,704,1,2,3,1,3,1,55,1,2,2,NA,NA,1,1,1,NA
16633,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,4,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,1,7,704,1,2,3,1,3,2,17,3,1,1,NA,NA,4,1,4,NA
16633,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,3,4,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,1,7,704,1,2,3,1,3,2,27,3,1,1,1,1,3,1,3,1
19026,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,0,11,1,1,8,4,48,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,1,4,408,1,1,2,1,2,1,28,3,2,1,1,1,2,1,2,1
19026,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,0,11,1,1,8,4,48,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,1,4,408,1,1,2,1,2,1,19,3,2,1,NA,NA,3,1,3,NA
19026,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,2,3,1,1,1,NA,0,11,1,1,8,4,48,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,1,4,408,1,1,2,1,2,2,51,1,3,3,NA,NA,1,1,1,NA
21992,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,3,2,1,1,1,NA,0,11,2,3,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,2,2,2,4,4,4,4,4,4,2,NA,1,2,2,NA,1,1,1,9,6,0,7,706,2,1,1,1,1,2,24,7,2,2,NA,NA,2,1,2,NA
21992,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,3,2,1,1,1,NA,0,11,2,3,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,2,2,2,4,4,4,4,4,4,2,NA,1,2,2,NA,1,1,1,9,6,0,7,706,2,1,1,1,1,1,25,1,2,2,1,1,1,1,1,1
22093,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,5,1,1,1,NA,0,11,2,2,NA,NA,NA,1,1,4,2,2,4,4,2,4,4,5,5,5,3,3,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,5,0,7,705,1,1,2,1,2,1,38,3,2,1,NA,NA,3,1,3,NA
22093,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,5,1,1,1,NA,0,11,2,2,NA,NA,NA,1,1,4,2,2,4,4,2,4,4,5,5,5,3,3,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,5,0,7,705,1,1,2,1,2,2,60,1,2,3,NA,NA,1,1,1,NA
22093,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,5,1,1,1,NA,0,11,2,2,NA,NA,NA,1,1,4,2,2,4,4,2,4,4,5,5,5,3,3,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,5,0,7,705,1,1,2,1,2,2,35,3,2,1,NA,NA,4,1,4,NA
22093,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,5,1,1,1,NA,0,11,2,2,NA,NA,NA,1,1,4,2,2,4,4,2,4,4,5,5,5,3,3,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,5,0,7,705,1,1,2,1,2,1,41,3,2,1,1,1,2,1,2,1
22093,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,5,1,1,1,NA,0,11,2,2,NA,NA,NA,1,1,4,2,2,4,4,2,4,4,5,5,5,3,3,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,5,0,7,705,1,1,2,1,2,1,31,4,2,2,NA,NA,5,1,5,NA
