"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
18649,17174,1,1,2,2,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,3,305,1,2,2,1,2,1,60,1,2,2,NA,NA,1,1,1,NA
18649,17174,1,1,2,2,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,3,305,1,2,2,1,2,2,54,2,2,2,1,1,2,1,2,1
18713,17174,1,1,2,5,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,2,2,4,406,1,2,2,1,2,1,46,1,3,2,NA,NA,1,1,1,NA
18713,17174,1,1,2,5,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,2,2,4,406,1,2,2,1,2,2,23,3,1,1,NA,NA,4,1,4,NA
18713,17174,1,1,2,5,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,2,2,4,406,1,2,2,1,2,1,4,5,2,1,NA,NA,5,1,5,NA
18713,17174,1,1,2,5,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,2,2,4,406,1,2,2,1,2,2,43,2,2,2,1,1,2,1,2,1
18713,17174,1,1,2,5,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,2,2,4,406,1,2,2,1,2,1,20,3,1,1,NA,NA,3,1,3,NA
18728,17873,2,1,3,1,1,1,1,NA,0,17,1,4,NA,NA,NA,1,3,3,2,2,2,4,3,2,3,3,3,4,4,4,4,4,4,4,1,2,1,2,1,2,1,1,1,9,4,2,6,603,1,2,1,1,1,2,57,1,3,3,1,1,1,1,1,1
18789,17001,1,1,3,2,1,1,1,NA,0,17,1,1,11,1,48,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,2,1,6,601,1,1,1,1,1,1,54,1,3,3,1,1,1,1,1,1
18789,17001,1,1,3,2,1,1,1,NA,0,17,1,1,11,1,48,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,2,1,6,601,1,1,1,1,1,2,63,2,3,3,NA,NA,2,1,2,NA
18829,17873,1,1,3,2,1,1,1,NA,0,17,2,3,NA,NA,NA,1,1,4,2,2,4,3,3,2,4,3,3,3,4,4,4,4,4,4,1,2,1,2,2,NA,2,1,2,9,6,0,6,604,1,1,2,1,2,1,43,1,3,2,NA,NA,1,1,1,NA
18829,17873,1,1,3,2,1,1,1,NA,0,17,2,3,NA,NA,NA,1,1,4,2,2,4,3,3,2,4,3,3,3,4,4,4,4,4,4,1,2,1,2,2,NA,2,1,2,9,6,0,6,604,1,1,2,1,2,1,19,3,1,2,1,1,2,1,2,1
18831,17873,2,1,3,3,1,1,1,NA,0,17,2,2,NA,NA,NA,1,3,3,2,2,5,3,4,4,4,5,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,5,2,4,408,1,2,1,1,1,2,19,3,2,1,NA,NA,2,1,2,NA
18831,17873,2,1,3,3,1,1,1,NA,0,17,2,2,NA,NA,NA,1,3,3,2,2,5,3,4,4,4,5,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,5,2,4,408,1,2,1,1,1,1,3,5,2,2,NA,NA,3,1,3,NA
18831,17873,2,1,3,3,1,1,1,NA,0,17,2,2,NA,NA,NA,1,3,3,2,2,5,3,4,4,4,5,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,5,2,4,408,1,2,1,1,1,2,46,1,2,2,1,1,1,1,1,1
18843,17174,2,1,3,2,1,1,1,NA,0,17,2,4,NA,NA,NA,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,5,3,7,702,1,2,1,1,1,2,93,6,3,3,NA,NA,2,1,2,NA
18843,17174,2,1,3,2,1,1,1,NA,0,17,2,4,NA,NA,NA,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,5,3,7,702,1,2,1,1,1,2,63,1,3,1,1,1,1,1,1,1
18857,17174,1,1,2,3,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,0,3,305,1,2,2,1,2,2,64,8,2,2,NA,NA,3,1,3,NA
18857,17174,1,1,2,3,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,0,3,305,1,2,2,1,2,1,60,1,2,2,NA,NA,1,1,1,NA
18857,17174,1,1,2,3,1,1,1,NA,0,17,2,4,NA,NA,NA,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,0,3,305,1,2,2,1,2,2,62,2,2,2,1,1,2,1,2,1
18867,17174,1,1,2,2,1,1,1,NA,0,17,2,4,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,1,3,305,1,2,2,1,2,1,61,1,3,3,NA,NA,1,1,1,NA
18867,17174,1,1,2,2,1,1,1,NA,0,17,2,4,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,1,3,305,1,2,2,1,2,2,59,2,3,3,1,1,2,1,2,1
18876,17873,2,1,3,2,1,1,1,NA,0,17,1,1,6,5,40,1,1,3,1,1,4,4,4,3,4,5,3,4,4,4,4,4,4,4,2,NA,1,1,2,NA,2,1,2,9,3,1,5,511,1,2,2,1,2,1,59,1,3,3,NA,NA,1,1,1,NA
