"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO"
"76109",2,1,3,1,5029
"76001",1,1,3,3,5069
"76275",2,1,2,2,5075
"76275",1,1,3,4,5101
"76275",1,1,2,3,5145
"76001",2,1,3,3,5155
"76275",1,1,2,5,5318
"76275",1,1,3,4,5359
"76275",2,1,1,2,5438
"76275",2,1,3,4,5445
"76275",2,1,1,3,5477
"76563",1,1,2,5,5487
"76275",1,1,1,1,5511
"76275",2,1,2,2,5518
"76563",1,1,2,5,5526
"76275",1,1,2,4,5535
"76563",1,1,2,5,5542
"76563",1,1,2,3,5558
"76563",1,1,2,4,5580
"76563",1,1,2,4,5595
"76563",1,1,2,6,5608
"76563",2,1,1,2,5662
"76563",2,1,1,3,5671
"76563",1,1,1,4,5711
"76563",1,1,1,4,5747
"76001",2,1,2,2,5751
"76563",2,1,2,2,5765
"76563",2,1,2,3,5780
"76563",3,1,1,3,5792
"76563",1,1,3,3,5802
"76001",2,1,2,4,5814
"76563",2,1,2,5,5818
"76563",2,1,1,2,5822
"76563",2,1,2,1,5852
"76563",2,1,1,1,5854
"76563",1,1,2,5,5862
"76001",2,1,2,1,5870
"76563",1,1,1,1,5889
"76563",1,1,1,8,5925
"76563",1,1,2,4,5932
"76001",2,1,2,4,5935
"76563",1,1,2,3,5942
"76563",2,1,2,1,6090
"76563",1,1,1,6,6103
"76563",1,1,1,3,6109
"76001",1,1,2,6,6121
"76563",1,1,1,4,6150
"76563",1,1,2,3,6173
"76563",1,1,3,5,6174
"76563",1,1,2,5,6189
"76275",2,1,2,3,6190
"76563",1,1,3,7,6212
"76563",1,1,2,3,6231
"76563",1,1,3,3,6243
"76563",2,1,3,3,6255
"76563",1,1,2,2,6270
"76563",1,1,2,5,6289
"76364",1,1,3,4,6710
"76364",1,1,3,3,6784
"76275",2,1,1,3,7794
"76275",2,1,1,2,7829
"76364",1,1,3,5,7927
"76001",1,1,5,4,8026
"76001",3,1,1,1,8068
"76001",2,1,1,3,8085
"76001",2,1,1,1,8140
"76001",3,1,4,3,8156
"76001",1,1,5,2,8172
"76001",3,1,4,1,8185
"76001",1,1,4,3,8220
"76001",2,1,1,4,8229
"76001",3,1,4,3,8244
"76001",2,1,1,4,8278
"76001",2,1,1,3,8306
"76001",1,1,5,3,8316
"76001",2,1,1,5,8322
"76001",2,1,1,5,8441
"76001",2,1,1,5,8478
"76001",2,1,1,2,8555
"76001",2,1,1,3,8580
"76001",2,1,1,4,8631
"76001",1,1,5,3,8698
"76001",2,1,3,3,8703
"76275",2,1,1,3,8720
"76001",1,1,2,3,8783
"76001",2,1,2,6,8834
"76001",2,1,2,1,8851
"76001",1,1,3,2,8861
"76001",2,1,2,3,8885
"76001",2,1,2,5,8919
"76248",1,1,3,2,8965
