"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO"
"41001",1,1,2,4,9363
"41551",1,1,3,4,9385
"41551",1,1,2,3,9409
"41001",1,1,2,4,9496
"41001",1,1,2,4,9628
"41001",1,1,2,4,9668
"41001",1,1,1,4,9718
"41001",1,1,1,2,9755
"41001",1,1,1,6,9768
"41551",1,1,2,2,9772
"41551",1,1,2,3,9792
"41001",1,1,1,4,9805
"41551",1,1,2,3,9808
"41551",1,1,3,5,9824
"41001",1,1,1,1,9836
"41001",1,1,1,3,9856
"41001",1,1,1,2,9904
"41001",1,1,1,4,9930
"41001",1,1,1,3,9960
"41001",1,1,2,4,10047
"41001",1,1,2,3,10124
"41551",2,1,2,4,10135
"41551",2,1,2,4,10146
"41001",1,1,2,3,10158
"41001",1,1,2,4,10201
"41001",1,1,2,5,10302
"41001",1,1,2,4,10343
"41001",2,1,2,4,10416
"41001",1,1,2,4,10434
"41001",1,1,2,3,10447
"41001",1,1,2,5,10455
"41001",2,1,2,3,10465
"41001",1,1,2,4,10476
"41551",2,1,2,2,10483
"41001",2,1,2,4,10487
"41001",2,1,2,7,10502
"41551",2,1,3,3,10575
"41551",2,1,3,3,10622
"41001",1,1,2,4,10704
"41001",1,1,2,2,10730
"41001",1,1,2,5,10753
"41001",1,1,2,3,10757
"41001",2,1,1,2,10789
"41001",2,1,1,3,10816
"41001",1,1,1,2,10830
"41001",1,1,2,5,11282
"41001",1,1,2,2,11307
"41001",2,1,2,1,11331
"41001",1,1,2,5,11344
"41001",3,1,2,1,11362
"41001",1,1,2,1,11381
"41001",3,1,2,1,11391
"41001",3,1,2,1,11436
"41001",3,1,2,1,11556
"41001",1,1,3,3,11627
"41001",2,1,3,1,11666
"41551",1,1,3,4,11734
"41551",1,1,3,4,11755
"41001",1,1,1,4,11789
"41551",1,1,3,2,11803
"41551",1,1,3,2,11843
"41551",2,1,3,2,11862
"41001",2,1,1,2,11950
"41001",1,1,1,4,11975
"41001",1,1,2,3,11978
"41001",1,1,2,4,12020
"41001",1,1,1,4,12121
"41001",1,1,2,4,12130
"41001",1,1,1,3,12135
"41001",1,1,2,3,12166
"41001",1,1,1,5,12170
"41001",1,1,1,4,12188
"41001",2,1,2,4,12202
"41001",1,1,1,4,12277
"41001",1,1,1,3,12281
"41001",2,1,1,5,12365
"41001",2,1,1,3,12371
"41001",1,1,1,4,12374
"41001",1,1,1,3,12383
"41001",2,1,2,3,12410
"41001",1,1,1,4,12413
"41001",1,1,2,3,12491
"41001",1,1,2,3,12726
"41001",1,1,2,3,12840
"41001",1,1,2,3,12845
"41001",1,1,2,2,12885
"41001",1,1,2,3,12909
"41001",1,1,2,1,12953
"41001",1,1,2,4,12987
"41001",1,1,2,1,13009
"41001",1,1,2,3,13041
"41001",1,1,2,5,13104
"41001",3,1,1,4,13220
"41001",1,1,1,1,13274
"41001",1,1,1,1,13310
"41001",1,1,1,4,13489
"41001",1,1,1,3,13543
"41001",1,1,2,5,14200
"41001",1,1,2,4,14282
"41001",1,1,2,3,14672
"41551",1,1,1,8,14720
"41551",1,1,1,2,14764
"41551",1,1,3,1,14928
"41551",1,1,1,5,14941
"41551",2,1,3,4,14943
"41551",1,1,2,3,14951
"41551",2,1,1,4,14986
"41551",1,1,2,5,14992
"41551",2,1,1,1,15012
"41551",2,1,2,3,15029
"41551",2,1,1,2,15032
"41551",1,1,1,2,15033
"41551",1,1,2,2,15088
"41551",1,1,1,4,15096
"41551",1,1,3,4,15154
"41551",1,1,1,2,15178
"41551",1,1,1,3,15219
"41551",1,1,2,3,15245
"41551",2,1,1,3,15254
"41551",1,1,3,5,15301
"41551",2,1,2,2,15318
"41551",1,1,2,4,15328
"41551",1,1,1,2,15337
"41551",2,1,1,2,15352
"41551",1,1,1,4,15359
"41551",1,1,1,4,15419
"41551",1,1,1,9,15444
"41551",1,1,2,1,15449
"41551",2,1,2,3,15468
"41551",1,1,2,4,15490
"41551",1,1,2,3,15497
"41551",1,1,2,2,15515
"41551",1,1,2,3,15561
"41551",1,1,2,3,15582
"41551",1,1,2,2,15595
"41551",1,1,2,3,15606
"41551",2,1,2,3,15633
"41551",2,1,1,3,15641
"41551",1,1,2,2,15652
"41551",1,1,2,4,15654
"41551",2,1,3,4,15661
"41551",1,1,2,3,15666
"41551",1,1,2,5,15667
"41551",2,1,1,2,16082
"41551",2,1,1,4,16084
"41551",1,1,2,4,16086
"41001",1,1,1,3,16091
"41001",1,1,1,4,16124
"41551",1,1,1,4,16296
"41551",1,1,2,5,16338
"41551",1,1,1,3,16387
"41551",2,1,1,3,16419
"41551",1,1,1,3,16448
"41001",1,1,1,3,16587
"41001",1,1,1,4,16639
"41001",2,1,1,2,16659
"41001",1,1,1,1,16673
"41001",2,1,1,2,16688
"41551",1,1,2,3,16812
"41551",1,1,2,2,16856
"41001",1,1,3,2,17072
"41001",2,1,1,6,17088
"41001",2,1,2,1,17113
"41551",2,1,3,4,17688
"41551",1,1,3,3,17701
"41551",2,1,3,4,17714
"41551",2,1,3,3,17723
"41551",2,1,3,3,17739
"41551",2,1,3,2,17759
"41551",1,1,3,3,17769
"41551",1,1,2,2,17803
"41001",1,1,3,4,17888
"41298",2,1,3,4,17913
"41001",1,1,3,1,17939
"41298",1,1,3,2,17945
"41001",1,1,3,3,17969
"41001",1,1,2,5,18014
"41298",3,1,1,3,18032
"41001",1,1,2,4,18048
"41298",1,1,3,2,18051
"41001",1,1,2,3,18086
"41298",3,1,3,3,18090
"41298",1,1,3,3,18098
"41001",1,1,2,2,18105
"41001",1,1,2,5,18122
"41001",1,1,1,6,18211
"41001",1,1,1,3,18312
"41001",1,1,1,4,18390
"41001",1,1,1,5,18501
"41001",1,1,1,3,18553
"41001",1,1,1,2,18805
"41001",1,1,2,3,18840
"41001",2,1,2,4,18938
"41298",1,1,2,4,18990
"41298",1,1,2,1,19019
"41298",1,1,3,3,19043
"41298",1,1,3,4,19068
"41298",1,1,2,2,19108
"41298",1,1,2,5,19127
"41298",1,1,2,1,19153
"41298",1,1,3,5,19163
"41298",1,1,2,5,19186
"41298",1,1,3,2,19305
"41298",2,1,3,2,19409
"41298",1,1,3,4,19420
"41298",2,1,3,4,19451
"41298",2,1,3,2,19477
"41551",2,1,2,1,19647
"41551",2,1,2,4,19694
"41298",2,1,2,6,19806
"41298",1,1,3,7,19808
"41298",2,1,2,4,19896
"41298",2,1,3,1,19955
"41298",3,1,3,5,19967
"41298",1,1,3,2,19975
"41298",1,1,3,2,19986
"41298",1,1,3,2,19998
"41298",1,1,3,2,20017
"41551",1,1,3,2,20026
"41298",1,1,3,2,20030
"41298",1,1,2,5,20037
"41298",2,1,2,7,20047
"41298",2,1,2,4,20057
"41298",1,1,2,2,20068
"41298",2,1,2,3,20079
"41298",2,1,2,3,20091
"41298",2,1,2,3,20102
"41298",2,1,2,6,20148
"41298",1,1,2,2,20192
"41298",1,1,2,4,20201
"41298",2,1,2,3,20211
"41298",1,1,1,3,20219
"41298",1,1,2,2,20235
"41298",1,1,2,2,20247
"41298",1,1,1,6,20251
"41298",1,1,2,4,20273
"41298",1,1,1,5,20302
"41298",2,1,2,1,20324
"41298",1,1,1,4,20346
"41298",2,1,1,4,20380
"41298",1,1,1,6,20420
"41298",2,1,1,3,20430
"41298",1,1,2,4,20438
"41298",1,1,1,4,20443
"41001",1,1,2,4,21273
"41001",1,1,2,5,21344
"41001",1,1,2,2,21539
"41001",1,1,2,3,21604
"41001",1,1,3,3,21651
"41298",2,1,2,6,22011
"41298",2,1,2,4,22129
"41298",2,1,2,3,22188
"41001",2,1,3,2,22708
"41001",2,1,3,1,22815
"41298",2,1,2,5,22895
"41001",2,1,3,3,22912
"41298",2,1,2,2,22964
"41001",1,1,1,3,22990
"41298",1,1,1,6,23006
"41001",1,1,2,2,23038
"41298",2,1,2,2,23054
"41298",2,1,3,3,23099
"41001",1,1,2,2,23115
"41298",2,1,2,2,23145
"41001",1,1,2,3,23164
"41298",1,1,2,4,23172
"41298",2,1,2,2,23210
"41001",1,1,2,4,23230
"41001",1,1,2,4,23344
"41551",1,1,2,4,23405
"41001",2,1,2,4,23409
"41001",1,1,2,2,24020
"41001",1,1,2,2,24222
"41001",1,1,2,4,25063
"41298",2,1,2,2,25126
"41001",2,1,2,3,25175
"41001",2,1,2,4,25227
"41001",1,1,2,4,25309
"41001",1,1,1,6,25323
"41001",1,1,2,5,25339
"41001",1,1,2,4,25759
"41001",1,1,2,3,25814
"41001",1,1,2,6,26485
"41001",1,1,1,3,26668
"41001",1,1,2,4,26696
"41001",1,1,2,6,26768
"41001",1,1,2,3,26823
"41001",1,1,2,3,26826
"41001",1,1,2,3,26856
"41001",2,1,2,4,26858
"41001",1,1,2,3,26901
"41001",1,1,2,8,26929
"41001",2,1,2,5,27102
"41001",1,1,2,5,27152
"41001",2,1,2,4,27177
"41001",1,1,2,6,27218
"41001",1,1,2,2,27246
"41001",1,1,1,3,27260
"41001",1,1,2,7,27301
"41001",1,1,2,4,27320
"41001",1,1,3,4,28166
"41001",1,1,1,4,28172
"41001",2,1,2,3,28289
"41001",2,1,2,2,28321
"41001",2,1,2,3,28365
"41001",1,1,2,6,28382
"41001",1,1,2,3,28535
"41001",1,1,2,2,28591
"41001",2,1,2,3,28680
"41001",1,1,2,7,28735
"41001",2,1,1,4,28740
"41001",1,1,2,3,28782
"41001",1,1,2,4,28884
"41001",2,1,2,2,28910
"41001",1,1,1,4,28916
"41001",1,1,2,1,28946
"41001",1,1,2,1,28972
"41001",1,1,1,3,28998
"41001",1,1,1,3,29005
"41001",1,1,2,2,29041
"41001",1,1,1,4,29130
"41001",1,1,2,1,29172
"41001",1,1,2,2,29241
"41001",1,1,2,4,29339
"41001",1,1,3,3,29388
"41001",1,1,1,2,29472
"41001",1,1,1,5,29515
"41001",1,1,1,3,29563
"41001",1,1,1,8,29611
"41001",3,1,1,1,29643
"41001",1,1,1,4,29654
"41001",2,1,1,3,29672
"41001",1,1,1,3,29679
"41001",1,1,2,1,29690
"41001",3,1,2,1,29697
"41001",1,1,1,1,29843
"41001",2,1,2,2,29865
"41001",2,1,2,3,29938
"41001",1,1,2,5,29961
"41001",1,1,2,2,30050
"41001",1,1,2,4,30091
"41001",1,1,2,3,30146
"41001",1,1,2,5,30195
"41001",1,1,2,2,30249
"41001",1,1,2,4,30323
"41001",1,1,1,4,30329
"41001",1,1,2,2,30346
"41001",1,1,2,2,30350
"41001",1,1,2,4,30361
"41001",1,1,2,3,30392
"41001",2,1,2,3,30403
"41001",1,1,3,2,30405
"41001",1,1,3,4,30433
"41001",1,1,3,5,30456
"41001",2,1,2,2,30498
"41001",1,1,2,4,30525
"41001",1,1,2,3,30533
"41001",1,1,1,3,30547
"41001",1,1,2,3,30557
"41001",1,1,5,2,30578
"41001",1,1,5,3,30659
"41001",1,1,2,3,30802
"41001",1,1,2,2,30821
"41001",2,1,2,1,30832
"41001",1,1,2,2,30833
"41001",2,1,2,3,30834
"41001",1,1,2,3,30927
"41001",1,1,2,2,31111
"41001",1,1,2,2,31216
"41001",1,1,2,4,31235
"41001",1,1,2,3,31266
"41001",1,1,2,3,31349
"41001",1,1,2,4,31404
"41001",1,1,2,5,31483
"41001",1,1,2,5,31590
"41001",1,1,1,4,31849
"41001",1,1,1,4,31986
"41001",1,1,1,5,32081
"41001",1,1,1,2,32172
"41001",2,1,1,8,32192
"41001",1,1,1,6,32322
"41001",1,1,1,1,32436
"41001",1,1,1,2,32456
"41001",1,1,2,1,32479
"41001",1,1,2,5,32520
"41001",2,1,2,2,32549
"41001",1,1,1,6,32579
"41001",1,1,2,6,32588
"41001",1,1,2,3,32592
"41001",2,1,2,1,32626
"41001",1,1,2,1,32645
"41001",1,1,2,1,32667
"41001",1,1,1,4,32674
"41001",1,1,2,2,32689
"41001",1,1,2,5,32700
"41001",1,1,2,4,32712
"41001",1,1,1,3,32714
"41001",1,1,2,4,33021
"41001",1,1,9,6,33062
"41001",1,1,1,5,33199
"41001",1,1,2,1,33229
"41001",1,1,2,2,33284
"41001",1,1,2,4,33306
"41001",1,1,2,3,33357
"41001",1,1,2,3,33373
"41001",1,1,1,1,33432
"41001",1,1,2,3,33475
"41001",1,1,2,2,33521
"41001",1,1,2,6,33539
"41001",2,1,2,1,33567
