"DIRECTORIO","K_02","K_03","Depmuni","ESTRATO","grupo","D_01","D_02","D_08","D2_01","D2_05","D2_06","D2_07","SEXO","EDAD","PARENTESCO"
11245,3,2,95001,2,95,1,7,3,9,6,1,1,1,39,1
11245,3,2,95001,2,95,1,7,3,9,6,1,1,2,36,2
14769,3,2,95025,1,95,1,1,2,9,5,1,1,1,60,1
14812,3,2,95025,2,95,1,1,4,9,3,1,1,2,54,2
14812,3,2,95025,2,95,1,1,4,9,3,1,1,1,53,1
16010,3,2,95025,1,95,1,1,4,9,6,1,1,2,19,2
16010,3,2,95025,1,95,1,1,4,9,6,1,1,1,27,1
16010,3,2,95025,1,95,1,1,4,9,6,1,1,1,3,3
16014,3,1,95025,1,95,1,1,3,9,4,1,1,1,26,1
18124,3,2,95001,2,95,1,1,4,9,4,1,1,1,56,1
18560,3,2,95001,2,95,1,1,4,9,4,1,1,1,30,1
18560,3,2,95001,2,95,1,1,4,9,4,1,1,2,31,2
18560,3,2,95001,2,95,1,1,4,9,4,1,1,1,6,3
18560,3,2,95001,2,95,1,1,4,9,4,1,1,2,11,3
18560,3,2,95001,2,95,1,1,4,9,4,1,1,2,14,3
19176,3,2,95001,1,95,1,1,4,9,5,1,2,2,23,1
19179,3,2,95001,2,95,1,7,4,9,1,1,2,2,47,1
19189,3,2,95001,1,95,1,1,4,9,6,1,1,2,36,2
19189,3,2,95001,1,95,1,1,4,9,6,1,1,1,26,1
19189,3,2,95001,1,95,1,1,4,9,6,1,1,2,2,3
20383,3,2,95001,4,95,1,1,4,9,8,1,2,2,26,1
20459,3,1,95001,2,95,1,8,5,5,6,1,1,1,19,3
20459,3,1,95001,2,95,1,8,5,5,6,1,1,2,46,1
20469,3,1,95001,2,95,2,1,4,9,5,NA,NA,1,17,3
20469,3,1,95001,2,95,2,1,4,9,5,NA,NA,1,45,1
20469,3,1,95001,2,95,2,1,4,9,5,NA,NA,1,14,3
20469,3,1,95001,2,95,2,1,4,9,5,NA,NA,2,37,2
20469,3,1,95001,2,95,2,1,4,9,5,NA,NA,2,4,3
20744,3,2,95001,3,95,1,1,3,9,3,1,1,1,61,1
20844,3,1,95001,9,95,1,1,5,9,7,4,1,1,30,1
20851,3,1,95001,2,95,1,7,3,9,6,1,1,1,24,3
20851,3,1,95001,2,95,1,7,3,9,6,1,1,2,56,1
20858,3,2,95001,2,95,1,1,4,9,6,1,1,1,34,1
20858,3,2,95001,2,95,1,1,4,9,6,1,1,2,33,2
20858,3,2,95001,2,95,1,1,4,9,6,1,1,1,4,3
27717,3,2,95025,1,95,1,1,3,9,3,1,1,1,55,1
27793,3,2,95025,1,95,2,1,5,9,7,1,2,2,25,1
33836,2,1,95001,1,95,1,1,3,9,5,1,2,2,22,1
33836,2,1,95001,1,95,1,1,3,9,5,1,2,1,2,3
33836,2,1,95001,1,95,1,1,3,9,5,1,2,2,1,3
33836,2,1,95001,1,95,1,1,3,9,5,1,2,2,5,3
33836,2,1,95001,1,95,1,1,3,9,5,1,2,1,25,2
