"DIRECTORIO","K_02","K_03","Depmuni","ESTRATO","grupo","D_01","D_02","D_08","D2_01","D2_05","D2_06","D2_07","SEXO","EDAD","PARENTESCO"
30448,3,2,94001,2,94,1,1,4,9,5,1,1,1,29,1
31064,3,1,94001,NA,94,2,4,4,9,4,NA,NA,1,16,3
31064,3,1,94001,NA,94,2,4,4,9,4,NA,NA,2,51,1
31075,3,2,94001,NA,94,1,1,4,1,4,1,1,1,5,3
31075,3,2,94001,NA,94,1,1,4,1,4,1,1,1,54,6
31075,3,2,94001,NA,94,1,1,4,1,4,1,1,2,25,1
31075,3,2,94001,NA,94,1,1,4,1,4,1,1,2,7,3
31075,3,2,94001,NA,94,1,1,4,1,4,1,1,1,18,8
31075,3,2,94001,NA,94,1,1,4,1,4,1,1,2,13,8
31075,3,2,94001,NA,94,1,1,4,1,4,1,1,1,10,3
31075,3,2,94001,NA,94,1,1,4,1,4,1,1,1,37,2
31075,3,2,94001,NA,94,1,1,4,1,4,1,1,2,3,3
31075,3,2,94001,NA,94,1,1,4,1,4,1,1,2,49,6
32771,3,2,94001,2,94,1,1,3,9,6,1,1,2,43,1
32771,3,2,94001,2,94,1,1,3,9,6,1,1,1,24,3
32789,3,2,94001,2,94,1,1,3,1,6,1,2,2,26,1
32789,3,2,94001,2,94,1,1,3,1,6,1,2,2,9,3
35102,3,2,94001,1,94,1,1,1,9,5,1,1,1,1,3
35102,3,2,94001,1,94,1,1,1,9,5,1,1,1,27,1
35102,3,2,94001,1,94,1,1,1,9,5,1,1,2,3,3
35102,3,2,94001,1,94,1,1,1,9,5,1,1,2,20,2
35112,3,2,94001,2,94,1,1,4,1,6,1,1,2,59,1
35112,3,2,94001,2,94,1,1,4,1,6,1,1,1,25,3
35112,3,2,94001,2,94,1,1,4,1,6,1,1,1,0,5
35112,3,2,94001,2,94,1,1,4,1,6,1,1,1,4,5
35112,3,2,94001,2,94,1,1,4,1,6,1,1,2,24,3
35589,3,2,94001,1,94,1,1,4,9,7,1,2,2,23,1
35598,3,2,94001,1,94,1,1,4,1,5,1,1,1,28,1
35604,3,2,94001,3,94,1,1,4,9,7,1,1,2,46,2
35604,3,2,94001,3,94,1,1,4,9,7,1,1,1,15,3
35604,3,2,94001,3,94,1,1,4,9,7,1,1,2,7,3
35604,3,2,94001,3,94,1,1,4,9,7,1,1,1,52,1
35608,3,2,94001,2,94,1,1,4,9,6,1,1,1,21,1
35617,3,1,94001,2,94,2,2,4,9,4,1,1,1,2,8
35617,3,1,94001,2,94,2,2,4,9,4,1,1,1,20,5
35617,3,1,94001,2,94,2,2,4,9,4,1,1,1,23,8
35617,3,1,94001,2,94,2,2,4,9,4,1,1,2,69,1
35617,3,1,94001,2,94,2,2,4,9,4,1,1,2,25,5
36925,3,2,94001,2,94,1,1,4,9,5,1,1,2,27,2
36925,3,2,94001,2,94,1,1,4,9,5,1,1,1,30,1
36925,3,2,94001,2,94,1,1,4,9,5,1,1,2,3,3
36929,3,2,94001,1,94,1,4,3,9,5,1,2,2,33,1
37014,3,1,94001,2,94,1,1,4,9,5,2,2,2,30,1
37328,3,2,94001,2,94,1,1,4,1,4,1,1,1,40,1
37872,3,2,94001,2,94,1,1,4,9,5,1,1,1,27,1
38746,3,2,94001,2,94,1,1,4,9,6,1,2,1,52,1
38746,3,2,94001,2,94,1,1,4,9,6,1,2,2,40,2
38746,3,2,94001,2,94,1,1,4,9,6,1,2,2,14,3
41477,3,1,94001,2,94,1,1,4,1,6,1,1,1,27,1
41477,3,1,94001,2,94,1,1,4,1,6,1,1,2,24,2
41477,3,1,94001,2,94,1,1,4,1,6,1,1,1,0,3
42460,3,2,94001,2,94,1,1,4,9,5,1,1,1,39,1
48686,3,2,94001,1,94,1,3,4,1,5,1,1,1,24,7
48686,3,2,94001,1,94,1,3,4,1,5,1,1,1,24,1
48990,3,1,94001,2,94,1,1,4,9,7,1,2,2,44,1
