"DIRECTORIO","K_02","K_03","Depmuni","ESTRATO","grupo","D_01","D_02","D_08","D2_01","D2_05","D2_06","D2_07","SEXO","EDAD","PARENTESCO"
32592,3,2,41001,2,41,1,1,5,9,7,1,1,1,22,3
33021,3,2,41001,2,41,1,1,4,9,6,1,2,1,7,3
33021,3,2,41001,2,41,1,1,4,9,6,1,2,1,32,1
33021,3,2,41001,2,41,1,1,4,9,6,1,2,1,7,3
33021,3,2,41001,2,41,1,1,4,9,6,1,2,2,30,2
33589,3,2,41001,2,41,1,1,5,9,6,1,1,2,14,3
33589,3,2,41001,2,41,1,1,5,9,6,1,1,2,21,3
33589,3,2,41001,2,41,1,1,5,9,6,1,1,1,43,1
33589,3,2,41001,2,41,1,1,5,9,6,1,1,1,2,5
33974,3,1,41001,1,41,1,1,4,9,3,1,1,1,44,1
33974,3,1,41001,1,41,1,1,4,9,3,1,1,2,66,2
36795,3,1,41001,3,41,1,3,3,9,7,1,1,1,22,3
36795,3,1,41001,3,41,1,3,3,9,7,1,1,1,22,3
36795,3,1,41001,3,41,1,3,3,9,7,1,1,2,55,2
36795,3,1,41001,3,41,1,3,3,9,7,1,1,1,53,1
36854,3,2,41001,2,41,1,1,5,9,6,1,1,2,4,5
36854,3,2,41001,2,41,1,1,5,9,6,1,1,1,11,5
36854,3,2,41001,2,41,1,1,5,9,6,1,1,1,8,5
36854,3,2,41001,2,41,1,1,5,9,6,1,1,1,29,3
36854,3,2,41001,2,41,1,1,5,9,6,1,1,2,63,2
36854,3,2,41001,2,41,1,1,5,9,6,1,1,1,64,1
39049,3,2,41001,1,41,1,4,4,9,6,1,2,2,24,1
39049,3,2,41001,1,41,1,4,4,9,6,1,2,1,1,3
39049,3,2,41001,1,41,1,4,4,9,6,1,2,1,23,2
39104,3,2,41001,5,41,1,1,4,9,7,1,1,1,42,3
39104,3,2,41001,5,41,1,1,4,9,7,1,1,2,72,1
39428,3,2,41001,2,41,1,1,3,9,6,1,1,2,31,2
39428,3,2,41001,2,41,1,1,3,9,6,1,1,2,7,3
39428,3,2,41001,2,41,1,1,3,9,6,1,1,2,19,10
39428,3,2,41001,2,41,1,1,3,9,6,1,1,1,37,1
40832,3,1,41001,1,41,1,1,5,9,4,1,1,1,42,2
40832,3,1,41001,1,41,1,1,5,9,4,1,1,1,22,3
40832,3,1,41001,1,41,1,1,5,9,4,1,1,1,6,3
40832,3,1,41001,1,41,1,1,5,9,4,1,1,2,41,1
40832,3,1,41001,1,41,1,1,5,9,4,1,1,1,11,3
41957,3,2,41001,1,41,1,1,4,9,5,1,1,1,65,10
41957,3,2,41001,1,41,1,1,4,9,5,1,1,2,73,1
41981,3,2,41001,2,41,2,2,5,9,6,1,2,2,64,1
41981,3,2,41001,2,41,2,2,5,9,6,1,2,2,27,3
42188,3,2,41001,2,41,1,1,4,9,5,1,1,2,26,2
42188,3,2,41001,2,41,1,1,4,9,5,1,1,1,28,1
42188,3,2,41001,2,41,1,1,4,9,5,1,1,1,6,3
42188,3,2,41001,2,41,1,1,4,9,5,1,1,2,22,7
42280,3,2,41001,3,41,2,5,3,9,6,1,1,1,54,3
42280,3,2,41001,3,41,2,5,3,9,6,1,1,1,76,1
42280,3,2,41001,3,41,2,5,3,9,6,1,1,2,83,2
43836,3,2,41001,1,41,2,3,4,9,6,1,1,1,13,3
43836,3,2,41001,1,41,2,3,4,9,6,1,1,1,18,3
43836,3,2,41001,1,41,2,3,4,9,6,1,1,1,40,1
43836,3,2,41001,1,41,2,3,4,9,6,1,1,2,43,2
44146,2,1,41001,3,41,1,2,4,9,5,2,2,2,19,10
44146,2,1,41001,3,41,1,2,4,9,5,2,2,1,33,1
44714,3,2,41001,NA,41,1,1,4,9,4,1,2,2,25,1
44714,3,2,41001,NA,41,1,1,4,9,4,1,2,2,8,3
44714,3,2,41001,NA,41,1,1,4,9,4,1,2,1,5,3
44962,9,2,41001,1,41,1,1,4,9,4,1,2,2,22,1
44962,9,2,41001,1,41,1,1,4,9,4,1,2,2,1,3
45355,2,1,41001,1,41,2,7,4,9,4,NA,NA,2,14,7
45355,2,1,41001,1,41,2,7,4,9,4,NA,NA,1,17,7
45355,2,1,41001,1,41,2,7,4,9,4,NA,NA,1,27,1
45355,2,1,41001,1,41,2,7,4,9,4,NA,NA,2,3,3
45355,2,1,41001,1,41,2,7,4,9,4,NA,NA,2,45,6
46890,3,2,41001,2,41,1,1,4,9,3,1,1,1,52,1
47970,3,2,41001,1,41,1,1,4,9,5,1,1,1,45,1
47970,3,2,41001,1,41,1,1,4,9,5,1,1,2,44,2
47970,3,2,41001,1,41,1,1,4,9,5,1,1,1,10,3
48039,3,2,41001,2,41,1,1,5,9,6,1,1,1,26,1
