"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
1013,19001,2,1,2,2,1,1,1,NA,0,19,1,1,8,1,56,1,1,4,2,1,4,4,5,5,5,4,3,3,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,5,5,1,6,602,1,2,1,1,1,2,8,3,2,1,NA,NA,2,1,2,NA
1019,19001,2,1,2,3,1,1,1,NA,0,19,2,4,NA,NA,NA,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,3,3,3,305,1,2,1,1,1,2,60,1,3,3,1,1,1,1,1,1
1019,19001,2,1,2,3,1,1,1,NA,0,19,2,4,NA,NA,NA,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,3,3,3,305,1,2,1,1,1,1,59,2,2,2,NA,NA,2,1,2,NA
1019,19001,2,1,2,3,1,1,1,NA,0,19,2,4,NA,NA,NA,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,3,3,3,305,1,2,1,1,1,1,36,3,1,1,NA,NA,3,1,3,NA
1023,19001,1,1,2,6,1,1,1,NA,0,19,1,1,6,1,56,1,3,4,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,4,5,511,1,2,1,1,1,2,13,3,2,1,NA,NA,2,1,2,NA
1023,19001,1,1,2,6,1,1,1,NA,0,19,1,1,6,1,56,1,3,4,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,4,5,511,1,2,1,1,1,2,32,1,2,1,1,1,1,1,1,1
1023,19001,1,1,2,6,1,1,1,NA,0,19,1,1,6,1,56,1,3,4,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,4,5,511,1,2,1,1,1,2,87,6,3,3,NA,NA,6,1,6,NA
1023,19001,1,1,2,6,1,1,1,NA,0,19,1,1,6,1,56,1,3,4,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,4,5,511,1,2,1,1,1,2,1,3,2,1,NA,NA,5,1,5,NA
1023,19001,1,1,2,6,1,1,1,NA,0,19,1,1,6,1,56,1,3,4,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,4,5,511,1,2,1,1,1,1,9,3,2,1,NA,NA,3,1,3,NA
1023,19001,1,1,2,6,1,1,1,NA,0,19,1,1,6,1,56,1,3,4,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,4,5,511,1,2,1,1,1,2,5,3,2,1,NA,NA,4,1,4,NA
1062,19001,2,1,2,4,1,1,1,NA,0,19,2,4,NA,NA,NA,1,1,4,2,2,4,4,3,3,4,3,3,4,4,4,4,4,4,4,2,NA,1,1,2,NA,2,1,2,9,2,2,6,602,1,1,2,1,2,2,38,2,2,2,1,1,2,1,2,1
1062,19001,2,1,2,4,1,1,1,NA,0,19,2,4,NA,NA,NA,1,1,4,2,2,4,4,3,3,4,3,3,4,4,4,4,4,4,4,2,NA,1,1,2,NA,2,1,2,9,2,2,6,602,1,1,2,1,2,2,20,3,1,1,NA,NA,3,1,3,NA
1062,19001,2,1,2,4,1,1,1,NA,0,19,2,4,NA,NA,NA,1,1,4,2,2,4,4,3,3,4,3,3,4,4,4,4,4,4,4,2,NA,1,1,2,NA,2,1,2,9,2,2,6,602,1,1,2,1,2,1,52,1,2,2,NA,NA,1,1,1,NA
1062,19001,2,1,2,4,1,1,1,NA,0,19,2,4,NA,NA,NA,1,1,4,2,2,4,4,3,3,4,3,3,4,4,4,4,4,4,4,2,NA,1,1,2,NA,2,1,2,9,2,2,6,602,1,1,2,1,2,1,16,3,1,1,NA,NA,4,1,4,NA
1067,19001,2,1,3,4,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,1,2,2,5,511,1,2,2,1,2,1,22,3,2,1,NA,NA,3,1,3,NA
1067,19001,2,1,3,4,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,1,2,2,5,511,1,2,2,1,2,2,38,2,2,2,1,1,2,1,2,1
1067,19001,2,1,3,4,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,1,2,2,5,511,1,2,2,1,2,1,2,3,1,1,NA,NA,4,1,4,NA
1067,19001,2,1,3,4,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,1,2,2,5,511,1,2,2,1,2,1,44,1,2,2,NA,NA,1,1,1,NA
1094,19001,2,1,2,6,1,1,1,NA,0,19,2,2,NA,NA,NA,1,1,5,2,2,4,4,4,3,4,3,2,4,3,2,4,4,4,4,1,2,1,1,2,NA,3,1,3,9,2,2,6,603,1,2,3,1,3,1,2,5,2,1,NA,NA,5,1,5,NA
1094,19001,2,1,2,6,1,1,1,NA,0,19,2,2,NA,NA,NA,1,1,5,2,2,4,4,4,3,4,3,2,4,3,2,4,4,4,4,1,2,1,1,2,NA,3,1,3,9,2,2,6,603,1,2,3,1,3,1,82,2,3,3,NA,NA,2,1,2,NA
1094,19001,2,1,2,6,1,1,1,NA,0,19,2,2,NA,NA,NA,1,1,5,2,2,4,4,4,3,4,3,2,4,3,2,4,4,4,4,1,2,1,1,2,NA,3,1,3,9,2,2,6,603,1,2,3,1,3,1,9,5,2,1,NA,NA,4,1,4,NA
1094,19001,2,1,2,6,1,1,1,NA,0,19,2,2,NA,NA,NA,1,1,5,2,2,4,4,4,3,4,3,2,4,3,2,4,4,4,4,1,2,1,1,2,NA,3,1,3,9,2,2,6,603,1,2,3,1,3,2,32,3,2,1,1,1,3,1,3,1
1094,19001,2,1,2,6,1,1,1,NA,0,19,2,2,NA,NA,NA,1,1,5,2,2,4,4,4,3,4,3,2,4,3,2,4,4,4,4,1,2,1,1,2,NA,3,1,3,9,2,2,6,603,1,2,3,1,3,1,22,5,2,2,NA,NA,6,1,6,NA
1094,19001,2,1,2,6,1,1,1,NA,0,19,2,2,NA,NA,NA,1,1,5,2,2,4,4,4,3,4,3,2,4,3,2,4,4,4,4,1,2,1,1,2,NA,3,1,3,9,2,2,6,603,1,2,3,1,3,2,61,1,3,3,NA,NA,1,1,1,NA
1122,19001,2,1,3,2,1,1,1,NA,0,19,2,4,NA,NA,NA,1,3,4,2,2,4,4,3,3,4,3,3,4,4,4,5,4,4,5,2,NA,2,NA,2,NA,2,1,2,9,2,0,7,700,1,2,2,1,2,2,39,2,2,2,1,1,2,1,2,1
1122,19001,2,1,3,2,1,1,1,NA,0,19,2,4,NA,NA,NA,1,3,4,2,2,4,4,3,3,4,3,3,4,4,4,5,4,4,5,2,NA,2,NA,2,NA,2,1,2,9,2,0,7,700,1,2,2,1,2,1,40,1,2,2,NA,NA,1,1,1,NA
1170,19001,1,1,3,3,1,1,1,NA,0,19,1,1,3,1,48,1,1,3,2,2,4,3,4,4,4,3,3,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,1,6,600,1,2,2,1,2,2,2,3,1,1,NA,NA,3,1,3,NA
1170,19001,1,1,3,3,1,1,1,NA,0,19,1,1,3,1,48,1,1,3,2,2,4,3,4,4,4,3,3,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,1,6,600,1,2,2,1,2,1,29,1,2,2,NA,NA,1,1,1,NA
1170,19001,1,1,3,3,1,1,1,NA,0,19,1,1,3,1,48,1,1,3,2,2,4,3,4,4,4,3,3,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,1,6,600,1,2,2,1,2,2,25,2,2,2,1,1,2,1,2,1
1189,19001,2,1,5,4,1,1,1,NA,0,19,1,1,6,5,48,1,1,5,2,2,4,4,4,4,4,1,1,2,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,2,68,2,3,3,NA,NA,2,1,2,NA
1189,19001,2,1,5,4,1,1,1,NA,0,19,1,1,6,5,48,1,1,5,2,2,4,4,4,4,4,1,1,2,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,1,38,3,1,1,1,1,3,1,3,1
1189,19001,2,1,5,4,1,1,1,NA,0,19,1,1,6,5,48,1,1,5,2,2,4,4,4,4,4,1,1,2,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,1,71,1,3,3,NA,NA,1,1,1,NA
1189,19001,2,1,5,4,1,1,1,NA,0,19,1,1,6,5,48,1,1,5,2,2,4,4,4,4,4,1,1,2,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,2,48,10,2,2,NA,NA,4,1,4,NA
1217,19001,1,1,2,6,1,1,1,NA,0,19,1,1,12,5,60,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,5,1,3,305,1,2,2,1,2,1,83,1,3,3,NA,NA,1,1,1,NA
1217,19001,1,1,2,6,1,1,1,NA,0,19,1,1,12,5,60,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,5,1,3,305,1,2,2,1,2,2,39,3,1,3,NA,NA,4,1,4,NA
1217,19001,1,1,2,6,1,1,1,NA,0,19,1,1,12,5,60,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,5,1,3,305,1,2,2,1,2,1,21,5,2,1,NA,NA,5,1,5,NA
1217,19001,1,1,2,6,1,1,1,NA,0,19,1,1,12,5,60,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,5,1,3,305,1,2,2,1,2,2,29,10,2,3,NA,NA,6,1,6,NA
1217,19001,1,1,2,6,1,1,1,NA,0,19,1,1,12,5,60,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,5,1,3,305,1,2,2,1,2,2,49,3,1,3,1,1,2,1,2,1
1217,19001,1,1,2,6,1,1,1,NA,0,19,1,1,12,5,60,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,5,1,3,305,1,2,2,1,2,1,30,5,2,1,NA,NA,3,1,3,NA
1218,19001,1,1,3,2,1,1,1,NA,0,19,1,1,7,5,84,1,1,3,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,5,6,1,5,511,1,2,1,1,1,2,7,3,2,1,NA,NA,2,1,2,NA
1218,19001,1,1,3,2,1,1,1,NA,0,19,1,1,7,5,84,1,1,3,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,5,6,1,5,511,1,2,1,1,1,2,40,1,2,2,1,1,1,1,1,1
1345,19001,2,1,3,4,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,4,1,4,9,6,0,4,407,NA,NA,4,1,4,2,42,2,3,2,NA,NA,2,1,2,NA
1345,19001,2,1,3,4,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,4,1,4,9,6,0,4,407,NA,NA,4,1,4,2,25,3,1,1,NA,NA,3,1,3,NA
1345,19001,2,1,3,4,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,4,1,4,9,6,0,4,407,NA,NA,4,1,4,1,54,1,2,2,NA,NA,1,1,1,NA
1345,19001,2,1,3,4,1,1,1,NA,0,19,2,3,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,4,1,4,9,6,0,4,407,NA,NA,4,1,4,2,14,3,1,1,1,1,4,1,4,1
1482,19001,1,1,3,2,1,1,1,NA,0,19,1,6,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,2,NA,1,1,1,1,3,2,8,800,1,1,1,1,1,1,61,1,2,2,1,1,1,1,1,1
1482,19001,1,1,3,2,1,1,1,NA,0,19,1,6,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,2,NA,1,1,1,1,3,2,8,800,1,1,1,1,1,2,63,2,2,2,NA,NA,2,1,2,NA
1539,19698,2,1,3,5,1,1,1,NA,0,19,2,1,6,6,24,2,NA,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,5,1,5,9,6,0,5,511,1,1,5,1,5,1,2,3,2,1,NA,NA,2,1,2,NA
1539,19698,2,1,3,5,1,1,1,NA,0,19,2,1,6,6,24,2,NA,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,5,1,5,9,6,0,5,511,1,1,5,1,5,2,17,7,2,2,NA,NA,3,1,3,NA
1539,19698,2,1,3,5,1,1,1,NA,0,19,2,1,6,6,24,2,NA,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,5,1,5,9,6,0,5,511,1,1,5,1,5,2,36,1,2,2,NA,NA,1,1,1,NA
1539,19698,2,1,3,5,1,1,1,NA,0,19,2,1,6,6,24,2,NA,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,5,1,5,9,6,0,5,511,1,1,5,1,5,2,19,8,2,2,NA,NA,4,1,4,NA
1539,19698,2,1,3,5,1,1,1,NA,0,19,2,1,6,6,24,2,NA,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,5,1,5,9,6,0,5,511,1,1,5,1,5,1,18,8,2,2,1,1,5,1,5,1
1582,19001,1,1,3,5,1,1,1,NA,0,19,2,3,NA,NA,NA,1,1,3,2,2,4,3,4,4,4,2,3,4,3,4,4,4,4,4,2,NA,1,1,1,1,4,1,4,9,6,0,4,406,NA,NA,4,1,4,1,15,3,1,1,1,1,4,1,4,1
