"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
205,27001,1,1,1,4,1,1,1,NA,0,27,1,1,6,1,48,1,3,3,1,2,3,4,5,2,3,5,4,4,4,4,4,4,4,4,1,2,1,2,1,2,2,1,2,9,3,2,5,511,1,2,2,1,2,1,5,3,1,1,NA,NA,4,1,4,NA
205,27001,1,1,1,4,1,1,1,NA,0,27,1,1,6,1,48,1,3,3,1,2,3,4,5,2,3,5,4,4,4,4,4,4,4,4,1,2,1,2,1,2,2,1,2,9,3,2,5,511,1,2,2,1,2,1,8,3,1,1,NA,NA,3,1,3,NA
205,27001,1,1,1,4,1,1,1,NA,0,27,1,1,6,1,48,1,3,3,1,2,3,4,5,2,3,5,4,4,4,4,4,4,4,4,1,2,1,2,1,2,2,1,2,9,3,2,5,511,1,2,2,1,2,2,27,2,2,2,1,1,2,1,2,1
205,27001,1,1,1,4,1,1,1,NA,0,27,1,1,6,1,48,1,3,3,1,2,3,4,5,2,3,5,4,4,4,4,4,4,4,4,1,2,1,2,1,2,2,1,2,9,3,2,5,511,1,2,2,1,2,1,31,1,2,2,NA,NA,1,1,1,NA
218,27001,1,1,1,2,1,1,1,NA,0,27,2,3,NA,NA,NA,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,5,3,0,5,510,1,2,2,1,2,1,55,1,3,3,NA,NA,1,1,1,NA
218,27001,1,1,1,2,1,1,1,NA,0,27,2,3,NA,NA,NA,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,5,3,0,5,510,1,2,2,1,2,2,38,2,3,2,1,1,2,1,2,1
283,27001,1,1,1,5,1,1,1,NA,0,27,1,1,12,1,72,1,1,4,2,2,4,4,3,3,4,2,3,4,3,3,4,4,4,4,1,2,1,1,1,1,1,1,1,5,2,6,6,602,1,1,1,1,1,1,86,6,3,3,NA,NA,5,1,5,NA
283,27001,1,1,1,5,1,1,1,NA,0,27,1,1,12,1,72,1,1,4,2,2,4,4,3,3,4,2,3,4,3,3,4,4,4,4,1,2,1,1,1,1,1,1,1,5,2,6,6,602,1,1,1,1,1,1,8,3,1,1,NA,NA,4,1,4,NA
283,27001,1,1,1,5,1,1,1,NA,0,27,1,1,12,1,72,1,1,4,2,2,4,4,3,3,4,2,3,4,3,3,4,4,4,4,1,2,1,1,1,1,1,1,1,5,2,6,6,602,1,1,1,1,1,1,52,1,1,3,1,1,1,1,1,1
283,27001,1,1,1,5,1,1,1,NA,0,27,1,1,12,1,72,1,1,4,2,2,4,4,3,3,4,2,3,4,3,3,4,4,4,4,1,2,1,1,1,1,1,1,1,5,2,6,6,602,1,1,1,1,1,1,21,3,1,1,NA,NA,3,1,3,NA
283,27001,1,1,1,5,1,1,1,NA,0,27,1,1,12,1,72,1,1,4,2,2,4,4,3,3,4,2,3,4,3,3,4,4,4,4,1,2,1,1,1,1,1,1,1,5,2,6,6,602,1,1,1,1,1,2,36,2,2,2,NA,NA,2,1,2,NA
306,27001,1,1,1,2,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,5,4,1,3,305,3,2,2,1,2,2,80,1,3,3,NA,NA,1,1,1,NA
306,27001,1,1,1,2,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,5,4,1,3,305,3,2,2,1,2,2,63,3,3,1,1,1,2,1,2,1
339,27001,1,1,1,10,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,3,2,2,5,4,5,5,4,4,4,4,4,4,4,5,5,4,1,9,2,NA,1,9,3,1,3,5,6,1,5,511,1,2,3,1,3,1,21,3,2,1,NA,NA,7,1,7,NA
339,27001,1,1,1,10,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,3,2,2,5,4,5,5,4,4,4,4,4,4,4,5,5,4,1,9,2,NA,1,9,3,1,3,5,6,1,5,511,1,2,3,1,3,1,0,5,1,1,NA,NA,9,1,9,NA
339,27001,1,1,1,10,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,3,2,2,5,4,5,5,4,4,4,4,4,4,4,5,5,4,1,9,2,NA,1,9,3,1,3,5,6,1,5,511,1,2,3,1,3,1,10,3,2,1,NA,NA,5,1,5,NA
339,27001,1,1,1,10,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,3,2,2,5,4,5,5,4,4,4,4,4,4,4,5,5,4,1,9,2,NA,1,9,3,1,3,5,6,1,5,511,1,2,3,1,3,1,7,3,2,1,NA,NA,6,1,6,NA
339,27001,1,1,1,10,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,3,2,2,5,4,5,5,4,4,4,4,4,4,4,5,5,4,1,9,2,NA,1,9,3,1,3,5,6,1,5,511,1,2,3,1,3,2,29,3,2,1,NA,NA,2,1,2,NA
339,27001,1,1,1,10,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,3,2,2,5,4,5,5,4,4,4,4,4,4,4,5,5,4,1,9,2,NA,1,9,3,1,3,5,6,1,5,511,1,2,3,1,3,2,44,1,2,3,NA,NA,1,1,1,NA
339,27001,1,1,1,10,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,3,2,2,5,4,5,5,4,4,4,4,4,4,4,5,5,4,1,9,2,NA,1,9,3,1,3,5,6,1,5,511,1,2,3,1,3,2,22,4,3,3,NA,NA,8,1,8,NA
339,27001,1,1,1,10,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,3,2,2,5,4,5,5,4,4,4,4,4,4,4,5,5,4,1,9,2,NA,1,9,3,1,3,5,6,1,5,511,1,2,3,1,3,1,5,5,2,1,NA,NA,4,1,4,NA
339,27001,1,1,1,10,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,3,2,2,5,4,5,5,4,4,4,4,4,4,4,5,5,4,1,9,2,NA,1,9,3,1,3,5,6,1,5,511,1,2,3,1,3,2,5,5,2,2,NA,NA,10,1,10,NA
339,27001,1,1,1,10,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,3,2,2,5,4,5,5,4,4,4,4,4,4,4,5,5,4,1,9,2,NA,1,9,3,1,3,5,6,1,5,511,1,2,3,1,3,2,25,3,2,1,1,1,3,1,3,1
451,27001,1,1,1,4,1,1,1,NA,0,27,1,1,1,5,70,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,2,2,5,511,1,1,1,1,1,1,9,3,1,1,NA,NA,3,1,3,NA
451,27001,1,1,1,4,1,1,1,NA,0,27,1,1,1,5,70,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,2,2,5,511,1,1,1,1,1,1,32,1,2,2,1,1,1,1,1,1
451,27001,1,1,1,4,1,1,1,NA,0,27,1,1,1,5,70,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,2,2,5,511,1,1,1,1,1,2,26,2,2,2,NA,NA,2,1,2,NA
451,27001,1,1,1,4,1,1,1,NA,0,27,1,1,1,5,70,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,2,2,5,511,1,1,1,1,1,2,5,3,1,1,NA,NA,4,1,4,NA
472,27001,1,1,1,3,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,4,2,2,4,4,5,5,5,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,5,6,2,5,511,1,2,1,1,1,1,0,3,2,1,NA,NA,3,1,3,NA
472,27001,1,1,1,3,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,4,2,2,4,4,5,5,5,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,5,6,2,5,511,1,2,1,1,1,2,18,1,2,2,1,1,1,1,1,1
472,27001,1,1,1,3,1,1,1,NA,0,27,2,4,NA,NA,NA,1,3,4,2,2,4,4,5,5,5,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,5,6,2,5,511,1,2,1,1,1,1,2,3,2,1,NA,NA,2,1,2,NA
501,27001,1,1,1,8,1,1,1,NA,0,27,1,1,12,3,42,2,NA,3,2,2,4,5,4,1,4,2,1,4,4,4,4,4,4,4,1,9,2,NA,2,NA,1,1,1,5,6,10,3,304,1,2,1,1,1,2,30,3,3,1,NA,NA,2,1,2,NA
