"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
1842,5001,2,1,2,1,1,1,1,NA,0,5,1,1,3,1,9,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,1,1,1,9,3,0,6,604,1,2,1,1,1,2,31,1,2,2,1,1,1,1,1,1
1847,5001,2,1,2,3,1,1,1,NA,0,5,1,1,6,1,48,1,1,4,2,1,4,5,4,5,4,4,5,3,5,5,4,5,4,5,1,1,1,1,2,NA,1,1,1,5,3,3,4,409,1,1,1,1,1,1,61,1,2,2,1,1,1,1,1,1
1847,5001,2,1,2,3,1,1,1,NA,0,5,1,1,6,1,48,1,1,4,2,1,4,5,4,5,4,4,5,3,5,5,4,5,4,5,1,1,1,1,2,NA,1,1,1,5,3,3,4,409,1,1,1,1,1,1,25,3,1,1,NA,NA,3,1,3,NA
1847,5001,2,1,2,3,1,1,1,NA,0,5,1,1,6,1,48,1,1,4,2,1,4,5,4,5,4,4,5,3,5,5,4,5,4,5,1,1,1,1,2,NA,1,1,1,5,3,3,4,409,1,1,1,1,1,2,57,2,2,2,NA,NA,2,1,2,NA
1856,5001,2,1,1,8,1,1,1,NA,0,5,1,1,7,1,10,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,1,9,1,9,5,1,5,9,6,2,4,409,1,2,5,1,5,2,23,3,2,1,NA,NA,2,1,2,NA
1856,5001,2,1,1,8,1,1,1,NA,0,5,1,1,7,1,10,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,1,9,1,9,5,1,5,9,6,2,4,409,1,2,5,1,5,1,0,5,2,1,NA,NA,7,1,7,NA
1856,5001,2,1,1,8,1,1,1,NA,0,5,1,1,7,1,10,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,1,9,1,9,5,1,5,9,6,2,4,409,1,2,5,1,5,2,16,3,2,1,NA,NA,8,1,8,NA
1856,5001,2,1,1,8,1,1,1,NA,0,5,1,1,7,1,10,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,1,9,1,9,5,1,5,9,6,2,4,409,1,2,5,1,5,2,47,1,2,3,NA,NA,1,1,1,NA
1856,5001,2,1,1,8,1,1,1,NA,0,5,1,1,7,1,10,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,1,9,1,9,5,1,5,9,6,2,4,409,1,2,5,1,5,2,19,3,2,1,1,1,5,1,5,1
1856,5001,2,1,1,8,1,1,1,NA,0,5,1,1,7,1,10,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,1,9,1,9,5,1,5,9,6,2,4,409,1,2,5,1,5,2,7,5,2,1,NA,NA,4,1,4,NA
1856,5001,2,1,1,8,1,1,1,NA,0,5,1,1,7,1,10,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,1,9,1,9,5,1,5,9,6,2,4,409,1,2,5,1,5,2,20,3,2,1,NA,NA,3,1,3,NA
1856,5001,2,1,1,8,1,1,1,NA,0,5,1,1,7,1,10,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,1,9,1,9,5,1,5,9,6,2,4,409,1,2,5,1,5,1,4,5,2,1,NA,NA,6,1,6,NA
1864,5001,2,1,6,4,1,1,1,NA,0,5,1,1,12,4,20,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,3,2,7,700,1,2,2,1,2,2,56,2,2,3,1,1,2,1,2,1
1864,5001,2,1,6,4,1,1,1,NA,0,5,1,1,12,4,20,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,3,2,7,700,1,2,2,1,2,1,65,1,3,3,NA,NA,1,1,1,NA
1864,5001,2,1,6,4,1,1,1,NA,0,5,1,1,12,4,20,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,3,2,7,700,1,2,2,1,2,1,18,3,1,1,NA,NA,4,1,4,NA
1864,5001,2,1,6,4,1,1,1,NA,0,5,1,1,12,4,20,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,3,2,7,700,1,2,2,1,2,1,21,3,1,1,NA,NA,3,1,3,NA
1867,5001,2,1,2,3,1,1,1,NA,0,5,1,1,3,1,56,2,NA,4,2,2,3,3,1,5,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,3,305,1,1,1,1,1,2,38,2,2,2,NA,NA,2,1,2,NA
1867,5001,2,1,2,3,1,1,1,NA,0,5,1,1,3,1,56,2,NA,4,2,2,3,3,1,5,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,3,305,1,1,1,1,1,1,42,1,2,2,1,1,1,1,1,1
1867,5001,2,1,2,3,1,1,1,NA,0,5,1,1,3,1,56,2,NA,4,2,2,3,3,1,5,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,3,305,1,1,1,1,1,2,17,2,1,1,NA,NA,3,1,3,NA
1877,5001,2,1,6,3,1,1,1,NA,0,5,1,1,3,5,55,1,1,4,2,2,4,4,4,3,4,2,3,4,2,4,4,3,3,4,2,NA,2,NA,2,NA,1,1,1,9,3,2,8,812,1,1,1,1,1,2,49,2,2,2,NA,NA,2,1,2,NA
1877,5001,2,1,6,3,1,1,1,NA,0,5,1,1,3,5,55,1,1,4,2,2,4,4,4,3,4,2,3,4,2,4,4,3,3,4,2,NA,2,NA,2,NA,1,1,1,9,3,2,8,812,1,1,1,1,1,2,27,3,1,1,NA,NA,3,1,3,NA
1877,5001,2,1,6,3,1,1,1,NA,0,5,1,1,3,5,55,1,1,4,2,2,4,4,4,3,4,2,3,4,2,4,4,3,3,4,2,NA,2,NA,2,NA,1,1,1,9,3,2,8,812,1,1,1,1,1,1,57,1,2,2,1,1,1,1,1,1
1881,5001,2,1,6,3,1,1,1,NA,0,5,1,1,12,1,48,1,1,5,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,1,33,3,1,1,1,1,3,1,3,1
1881,5001,2,1,6,3,1,1,1,NA,0,5,1,1,12,1,48,1,1,5,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,1,78,1,2,2,NA,NA,1,1,1,NA
1881,5001,2,1,6,3,1,1,1,NA,0,5,1,1,12,1,48,1,1,5,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,NA,3,1,3,9,6,0,7,705,1,1,3,1,3,2,70,2,2,2,NA,NA,2,1,2,NA
1883,5001,2,1,6,1,1,1,1,NA,0,5,1,1,12,4,48,1,1,5,2,2,4,4,4,4,4,1,1,1,1,2,4,2,3,4,2,NA,2,NA,2,NA,1,1,1,9,6,0,7,700,2,1,1,1,1,1,31,1,3,2,1,1,1,1,1,1
1890,5001,2,1,2,1,1,1,1,NA,0,5,1,1,12,5,35,1,1,5,2,2,4,4,4,2,5,2,1,4,4,4,4,4,4,4,2,NA,1,1,1,1,1,1,1,1,6,2,5,513,1,1,1,1,1,1,39,1,2,2,1,1,1,1,1,1
1902,5001,1,1,2,3,1,1,1,NA,0,5,2,4,NA,NA,NA,1,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,4,409,NA,NA,3,1,3,2,36,1,2,2,NA,NA,1,1,1,NA
1902,5001,1,1,2,3,1,1,1,NA,0,5,2,4,NA,NA,NA,1,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,4,409,NA,NA,3,1,3,1,15,3,2,1,1,1,3,1,3,1
1902,5001,1,1,2,3,1,1,1,NA,0,5,2,4,NA,NA,NA,1,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,4,409,NA,NA,3,1,3,1,35,2,2,2,NA,NA,2,1,2,NA
1903,5001,2,1,2,3,1,1,1,NA,0,5,1,1,12,1,30,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,5,6,1,7,700,1,2,2,1,2,2,45,3,1,2,1,1,2,1,2,1
1903,5001,2,1,2,3,1,1,1,NA,0,5,1,1,12,1,30,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,5,6,1,7,700,1,2,2,1,2,1,84,1,2,2,NA,NA,1,1,1,NA
1903,5001,2,1,2,3,1,1,1,NA,0,5,1,1,12,1,30,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,5,6,1,7,700,1,2,2,1,2,1,9,5,2,2,NA,NA,3,1,3,NA
1911,5001,2,1,2,2,1,1,1,NA,0,5,1,1,12,1,48,1,1,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,5,3,3,3,305,1,2,2,1,2,2,49,2,2,2,1,1,2,1,2,1
1911,5001,2,1,2,2,1,1,1,NA,0,5,1,1,12,1,48,1,1,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,5,3,3,3,305,1,2,2,1,2,1,45,1,2,2,NA,NA,1,1,1,NA
1915,5001,1,1,3,3,1,1,1,NA,0,5,1,1,12,4,4,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,6,600,1,1,2,1,2,2,58,3,3,1,NA,NA,3,1,3,NA
1915,5001,1,1,3,3,1,1,1,NA,0,5,1,1,12,4,4,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,6,600,1,1,2,1,2,2,85,1,3,3,NA,NA,1,1,1,NA
1915,5001,1,1,3,3,1,1,1,NA,0,5,1,1,12,4,4,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,3,2,6,600,1,1,2,1,2,1,65,3,3,1,1,1,2,1,2,1
1930,5001,2,1,2,2,1,1,1,NA,0,5,1,1,6,5,38,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,3,0,5,513,1,2,1,1,1,2,41,1,2,2,1,1,1,1,1,1
1930,5001,2,1,2,2,1,1,1,NA,0,5,1,1,6,5,38,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,3,0,5,513,1,2,1,1,1,1,75,2,2,2,NA,NA,2,1,2,NA
1945,5266,2,1,2,2,1,1,1,NA,0,5,1,2,NA,NA,NA,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,2,1,2,9,2,1,6,601,1,1,2,1,2,1,55,2,2,2,1,1,2,1,2,1
1945,5266,2,1,2,2,1,1,1,NA,0,5,1,2,NA,NA,NA,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,2,1,2,9,2,1,6,601,1,1,2,1,2,2,45,1,2,2,NA,NA,1,1,1,NA
1946,5266,2,1,2,2,1,1,1,NA,0,5,1,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,3,2,4,2,3,4,2,3,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,4,406,1,2,2,1,2,2,51,2,2,2,1,1,2,1,2,1
1946,5266,2,1,2,2,1,1,1,NA,0,5,1,4,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,3,2,4,2,3,4,2,3,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,4,406,1,2,2,1,2,1,58,1,3,3,NA,NA,1,1,1,NA
1948,5266,3,1,2,1,1,1,1,NA,0,5,1,1,3,1,48,1,1,4,2,2,4,4,4,4,4,5,5,5,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,5,6,0,6,603,1,1,1,1,1,1,28,1,2,2,1,1,1,1,1,1
1950,5001,2,1,2,2,1,1,1,NA,0,5,1,6,NA,NA,NA,1,3,4,1,1,4,4,4,4,4,2,3,4,4,3,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,1,3,305,1,2,2,1,2,1,66,1,2,2,NA,NA,1,1,1,NA
1950,5001,2,1,2,2,1,1,1,NA,0,5,1,6,NA,NA,NA,1,3,4,1,1,4,4,4,4,4,2,3,4,4,3,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,1,3,305,1,2,2,1,2,2,63,2,3,3,1,1,2,1,2,1
1955,5266,1,1,2,4,1,1,1,NA,0,5,1,1,3,1,48,1,1,4,2,2,4,4,4,4,2,3,4,3,4,4,4,4,4,4,1,2,1,2,2,NA,3,1,3,9,5,1,5,511,1,1,3,1,3,1,36,8,3,3,1,1,3,1,3,1
1955,5266,1,1,2,4,1,1,1,NA,0,5,1,1,3,1,48,1,1,4,2,2,4,4,4,4,2,3,4,3,4,4,4,4,4,4,1,2,1,2,2,NA,3,1,3,9,5,1,5,511,1,1,3,1,3,2,62,1,3,3,NA,NA,1,1,1,NA
1955,5266,1,1,2,4,1,1,1,NA,0,5,1,1,3,1,48,1,1,4,2,2,4,4,4,4,2,3,4,3,4,4,4,4,4,4,1,2,1,2,2,NA,3,1,3,9,5,1,5,511,1,1,3,1,3,1,58,7,3,3,NA,NA,2,1,2,NA
1955,5266,1,1,2,4,1,1,1,NA,0,5,1,1,3,1,48,1,1,4,2,2,4,4,4,4,2,3,4,3,4,4,4,4,4,4,1,2,1,2,2,NA,3,1,3,9,5,1,5,511,1,1,3,1,3,2,36,8,3,3,NA,NA,4,1,4,NA
1964,5001,2,1,2,1,1,1,1,NA,0,5,1,4,NA,NA,NA,2,NA,3,1,2,4,4,2,2,2,4,2,4,4,2,4,4,4,4,1,1,2,NA,2,NA,1,1,1,9,4,3,1,100,1,2,1,1,1,2,63,1,3,3,1,1,1,1,1,1
