"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO"
"88001",2,1,2,1,36587
"88001",1,1,4,2,36596
"88001",1,1,3,1,36621
"88001",1,1,2,3,36624
"88001",1,1,2,2,36669
"88001",2,1,2,2,36677
"88001",1,1,3,1,36690
"88001",1,1,1,3,36698
"88001",1,1,2,5,36715
"88001",1,1,3,2,36751
"88001",1,1,2,1,36777
"88001",2,1,3,3,36791
"88001",1,1,3,1,36803
"88001",1,1,4,1,36820
"88001",2,1,2,2,37733
"88001",1,1,3,3,37889
"88001",1,1,1,5,38139
"88001",1,1,2,2,38207
"88001",2,1,2,3,38236
"88001",1,1,1,2,38281
"88001",1,1,2,3,38288
"88001",1,1,4,3,38332
"88001",2,1,3,3,38356
"88001",3,1,2,1,38436
"88001",3,1,2,4,38440
"88001",1,1,2,3,38485
"88001",2,1,2,4,38487
"88001",1,1,4,4,38531
"88001",2,1,4,1,38592
"88001",1,1,3,1,38614
"88001",1,1,3,3,38633
"88001",2,1,2,4,38668
"88001",2,1,3,3,38685
"88001",3,1,1,1,38694
"88001",1,1,2,2,38698
"88001",1,1,2,3,38711
"88001",1,1,2,1,38755
"88001",3,1,2,2,38756
"88001",3,1,2,2,38758
"88001",2,1,2,1,38760
"88001",3,1,2,1,38763
"88001",2,1,2,1,38766
"88001",3,1,2,2,38768
"88001",2,1,2,1,38770
"88001",2,1,2,1,38774
"88001",3,1,4,1,38778
"88001",2,1,4,2,38784
"88001",2,1,4,2,38789
"88001",2,1,4,1,38798
"88001",1,1,2,3,39452
"88001",1,1,3,3,39522
"88001",2,1,2,4,39574
"88001",1,1,3,5,39646
"88001",2,1,2,1,39731
"88564",1,1,2,2,39732
"88564",1,1,2,3,39756
"88001",2,1,2,1,39763
"88564",1,1,2,2,39789
"88001",1,1,2,5,39802
"88564",2,1,2,4,39830
"88001",2,1,3,1,39832
"88564",1,1,2,3,39852
"88564",2,1,3,5,39874
"88001",2,1,4,1,39966
"88001",2,1,4,1,39968
"88001",2,1,3,1,39970
"88001",1,1,3,1,39972
"88001",2,1,4,1,39973
"88001",2,1,2,1,39974
"88001",2,1,3,1,39977
"88001",2,1,3,1,39979
"88001",1,1,3,2,39983
"88001",1,1,1,7,39984
"88001",2,1,4,2,39986
"88001",1,1,3,2,40858
"88001",1,1,3,1,40900
"88001",2,1,3,4,40933
"88001",3,1,3,5,40967
"88564",1,1,3,4,40983
"88564",2,1,2,5,41028
"88564",1,1,4,1,41032
"88564",1,1,3,3,41102
"88001",2,1,2,1,41114
"88564",1,1,3,4,41142
"88564",1,1,2,3,41178
"88564",1,1,2,4,41200
"88564",1,1,2,4,41225
"88564",1,1,2,5,41262
"88564",1,1,2,2,41263
"88564",1,1,3,5,41280
"88564",1,1,2,2,41286
"88001",1,1,1,1,41293
"88001",1,1,4,2,41298
"88001",2,1,2,1,41325
"88001",2,1,4,2,41327
"88001",1,1,3,2,41331
"88001",2,1,4,2,41332
"88001",2,1,3,2,41333
"88001",1,1,3,2,41334
"88001",2,1,3,2,41336
"88001",2,1,3,2,41337
"88001",3,1,2,3,41339
"88001",1,1,2,3,41341
"88001",1,1,3,3,41346
"88001",1,1,3,3,41349
"88001",1,1,2,4,41353
"88001",2,1,2,4,41365
"88001",1,1,4,3,41519
"88001",1,1,2,3,41535
"88001",1,1,2,3,41552
"88001",2,1,2,3,41586
"88001",2,1,2,3,41611
"88001",2,1,3,2,41617
"88001",2,1,2,3,41632
"88001",2,1,3,1,41658
"88001",2,1,2,3,41660
"88001",1,1,4,3,41692
"88001",2,1,3,1,41700
"88001",1,1,2,1,41777
"88001",1,1,4,2,41811
"88001",2,1,4,1,41852
"88001",2,1,3,2,41889
"88001",2,1,3,5,41902
"88001",1,1,4,6,41975
"88001",2,2,NA,2,41998
"88001",2,1,4,1,42026
"88001",1,1,4,4,42054
"88001",1,1,1,4,42092
"88001",1,1,4,1,42136
"88001",1,1,1,4,42159
"88001",1,1,4,2,42183
"88001",2,1,4,3,42229
"88001",1,1,4,2,42268
"88001",1,1,3,4,42297
"88001",1,1,4,4,42366
"88001",3,1,2,1,42405
"88001",2,1,3,2,42417
"88001",1,1,4,3,42424
"88001",2,1,2,1,42428
"88001",1,1,3,5,42767
"88001",2,1,3,3,42768
"88001",1,1,2,4,42769
"88001",1,1,2,2,42770
"88001",2,1,2,1,42781
"88001",3,1,2,1,42782
"88001",1,1,3,1,42784
"88001",1,1,2,1,42790
"88001",1,1,2,1,42794
"88001",2,1,2,1,42799
"88001",2,1,3,1,42805
"88564",1,1,2,2,43279
"88001",3,1,2,2,43521
"88001",1,1,2,1,43838
"88001",1,1,2,2,43887
"88001",2,1,2,1,43922
"88001",1,1,2,1,43966
"88001",1,1,2,2,43985
"88001",1,1,2,4,44024
"88564",2,1,2,2,44086
"88564",2,1,2,2,44287
"88564",1,1,2,1,44291
"88564",2,1,2,2,44293
"88564",1,1,2,3,44300
"88001",1,1,2,5,44303
"88001",2,1,1,5,44308
"88001",1,1,2,4,44319
"88001",1,1,2,4,44320
"88001",1,1,1,3,44321
"88001",1,1,3,3,44324
"88001",1,1,3,2,44330
"88001",2,1,3,2,44333
"88001",1,1,3,2,44335
"88001",1,1,3,2,44336
"88001",1,1,3,2,44340
"88001",1,1,1,2,44346
"88001",1,1,1,2,44350
"88001",1,1,3,2,44354
"88001",1,1,3,1,44357
"88001",2,1,1,1,44365
"88001",1,1,3,1,46886
"88001",1,1,1,4,46907
"88001",1,1,1,1,46931
"88001",1,1,1,3,46953
"88001",1,1,1,4,46974
"88001",1,1,2,7,47015
"88001",1,1,2,1,48073
"88001",1,1,2,1,48090
"88001",2,1,2,1,48112
"88001",1,1,2,1,48125
"88001",1,1,3,3,48144
"88001",2,1,3,1,48177
"88001",2,1,2,1,48190
"88001",1,1,2,2,48196
"88001",1,1,3,2,48201
"88001",1,1,1,7,48204
"88001",2,1,2,2,48207
"88001",3,1,1,3,48210
"88001",1,1,2,5,48212
"88001",1,1,1,6,48334
"88001",1,1,2,5,48437
"88001",1,1,2,5,48439
"88001",1,1,1,4,48451
"88001",1,1,1,4,48452
"88001",1,1,2,5,48453
"88001",1,1,1,4,48454
"88001",1,1,1,4,48455
"88001",2,1,1,4,48456
"88001",2,1,1,3,48458
"88001",1,1,2,3,48459
"88001",2,1,1,3,48461
"88001",1,1,1,3,48462
"88001",2,1,1,2,48464
"88001",1,1,4,2,48465
"88001",2,1,4,1,48466
"88001",1,1,2,1,48470
"88001",1,1,2,1,48472
"88001",1,1,1,4,48948
"88001",1,1,1,3,48984
"88001",1,1,1,3,49017
"88001",1,1,1,3,49044
"88001",1,1,1,3,49092
"88001",1,1,2,4,49143
"88001",1,1,1,2,49168
"88001",1,1,1,2,49195
"88001",2,1,1,5,49207
"88001",1,1,1,2,49214
"88001",1,1,2,2,49237
"88001",1,1,2,2,49258
"88001",1,1,2,2,49288
"88001",2,1,3,2,49307
"88001",2,1,3,1,49338
"88001",1,1,1,1,49364
"88001",1,1,1,4,49378
"88001",1,1,2,1,49392
"88001",1,1,3,3,49399
"88001",1,1,3,4,50006
"88001",1,1,1,5,50013
"88001",1,1,1,7,51229
"88001",1,1,1,5,53335
