"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
10891,94001,1,1,1,3,1,1,1,NA,0,94,2,4,NA,NA,NA,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,2,1,2,9,2,2,5,511,1,2,2,1,2,1,39,1,2,2,NA,NA,1,1,1,NA
10891,94001,1,1,1,3,1,1,1,NA,0,94,2,4,NA,NA,NA,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,2,1,2,9,2,2,5,511,1,2,2,1,2,2,14,3,1,1,NA,NA,3,1,3,NA
10891,94001,1,1,1,3,1,1,1,NA,0,94,2,4,NA,NA,NA,1,1,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,2,1,2,9,2,2,5,511,1,2,2,1,2,2,42,2,2,2,1,1,2,1,2,1
10895,94001,1,1,1,3,1,1,1,NA,0,94,1,1,8,5,120,1,3,4,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,6,602,1,1,2,1,2,2,43,1,2,2,NA,NA,1,1,1,NA
10895,94001,1,1,1,3,1,1,1,NA,0,94,1,1,8,5,120,1,3,4,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,6,602,1,1,2,1,2,2,22,3,2,1,NA,NA,3,1,3,NA
10895,94001,1,1,1,3,1,1,1,NA,0,94,1,1,8,5,120,1,3,4,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,6,602,1,1,2,1,2,1,23,3,2,1,1,1,2,1,2,1
10901,94001,1,1,1,3,1,1,1,NA,0,94,1,4,NA,NA,NA,9,NA,3,2,2,4,3,4,2,3,2,2,5,5,5,5,4,4,4,1,1,2,NA,2,NA,3,1,3,9,6,0,5,511,1,1,3,1,3,1,34,2,2,2,NA,NA,2,1,2,NA
10901,94001,1,1,1,3,1,1,1,NA,0,94,1,4,NA,NA,NA,9,NA,3,2,2,4,3,4,2,3,2,2,5,5,5,5,4,4,4,1,1,2,NA,2,NA,3,1,3,9,6,0,5,511,1,1,3,1,3,2,43,1,2,2,NA,NA,1,1,1,NA
10901,94001,1,1,1,3,1,1,1,NA,0,94,1,4,NA,NA,NA,9,NA,3,2,2,4,3,4,2,3,2,2,5,5,5,5,4,4,4,1,1,2,NA,2,NA,3,1,3,9,6,0,5,511,1,1,3,1,3,1,19,3,1,1,1,1,3,1,3,1
10925,94001,1,1,1,4,1,1,1,NA,0,94,1,1,8,4,42,9,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,1,2,2,4,406,1,1,1,1,1,2,7,3,1,1,NA,NA,3,1,3,NA
