"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
138,18001,1,1,4,4,1,1,1,NA,0,18,1,1,6,1,48,1,3,5,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,2,7,705,1,2,2,1,2,2,66,1,3,3,NA,NA,1,1,1,NA
139,18001,1,1,3,6,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,3,1,2,4,3,4,4,4,1,1,1,2,2,2,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,6,0,7,702,1,2,3,1,3,1,48,1,2,2,NA,NA,1,1,1,NA
139,18001,1,1,3,6,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,3,1,2,4,3,4,4,4,1,1,1,2,2,2,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,6,0,7,702,1,2,3,1,3,2,23,3,1,1,1,1,3,1,3,1
139,18001,1,1,3,6,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,3,1,2,4,3,4,4,4,1,1,1,2,2,2,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,6,0,7,702,1,2,3,1,3,2,22,3,1,1,NA,NA,4,1,4,NA
139,18001,1,1,3,6,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,3,1,2,4,3,4,4,4,1,1,1,2,2,2,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,6,0,7,702,1,2,3,1,3,1,17,3,1,1,NA,NA,5,1,5,NA
139,18001,1,1,3,6,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,3,1,2,4,3,4,4,4,1,1,1,2,2,2,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,6,0,7,702,1,2,3,1,3,2,48,2,2,2,NA,NA,2,1,2,NA
139,18001,1,1,3,6,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,3,1,2,4,3,4,4,4,1,1,1,2,2,2,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,6,0,7,702,1,2,3,1,3,2,9,3,1,1,NA,NA,6,1,6,NA
150,18001,1,1,3,2,1,1,1,NA,0,18,1,1,10,5,40,1,1,5,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,2,1,2,9,1,2,5,511,1,1,2,1,2,1,61,1,3,3,NA,NA,1,1,1,NA
150,18001,1,1,3,2,1,1,1,NA,0,18,1,1,10,5,40,1,1,5,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,2,1,2,9,1,2,5,511,1,1,2,1,2,2,51,2,3,3,1,1,2,1,2,1
194,18001,1,1,3,3,1,1,1,NA,0,18,2,3,NA,NA,NA,1,1,4,2,1,4,3,4,3,5,3,4,4,4,5,4,5,4,5,1,1,2,NA,2,NA,3,1,3,9,6,0,3,305,NA,NA,3,1,3,1,58,1,2,2,NA,NA,1,1,1,NA
194,18001,1,1,3,3,1,1,1,NA,0,18,2,3,NA,NA,NA,1,1,4,2,1,4,3,4,3,5,3,4,4,4,5,4,5,4,5,1,1,2,NA,2,NA,3,1,3,9,6,0,3,305,NA,NA,3,1,3,2,14,3,1,1,1,1,3,1,3,1
194,18001,1,1,3,3,1,1,1,NA,0,18,2,3,NA,NA,NA,1,1,4,2,1,4,3,4,3,5,3,4,4,4,5,4,5,4,5,1,1,2,NA,2,NA,3,1,3,9,6,0,3,305,NA,NA,3,1,3,2,58,2,2,2,NA,NA,2,1,2,NA
207,18001,1,1,4,3,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,4,2,2,4,2,2,3,3,3,3,5,3,3,5,5,5,5,2,NA,2,NA,2,NA,3,1,3,9,6,0,4,406,NA,NA,3,1,3,1,44,1,3,2,NA,NA,1,1,1,NA
207,18001,1,1,4,3,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,4,2,2,4,2,2,3,3,3,3,5,3,3,5,5,5,5,2,NA,2,NA,2,NA,3,1,3,9,6,0,4,406,NA,NA,3,1,3,2,53,2,3,2,NA,NA,2,1,2,NA
207,18001,1,1,4,3,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,4,2,2,4,2,2,3,3,3,3,5,3,3,5,5,5,5,2,NA,2,NA,2,NA,3,1,3,9,6,0,4,406,NA,NA,3,1,3,2,13,3,1,1,1,1,3,1,3,1
215,18001,1,1,4,4,1,1,1,NA,0,18,2,4,NA,NA,NA,1,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,3,305,1,2,2,1,2,1,31,3,3,1,NA,NA,4,1,4,NA
215,18001,1,1,4,4,1,1,1,NA,0,18,2,4,NA,NA,NA,1,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,3,305,1,2,2,1,2,2,56,2,3,3,1,1,2,1,2,1
215,18001,1,1,4,4,1,1,1,NA,0,18,2,4,NA,NA,NA,1,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,3,305,1,2,2,1,2,1,57,1,3,2,NA,NA,1,1,1,NA
215,18001,1,1,4,4,1,1,1,NA,0,18,2,4,NA,NA,NA,1,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,3,305,1,2,2,1,2,1,34,3,3,1,NA,NA,3,1,3,NA
221,18001,1,1,2,4,1,1,1,NA,0,18,1,1,5,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,3,2,7,705,1,2,1,1,1,1,38,2,2,2,NA,NA,2,1,2,NA
221,18001,1,1,2,4,1,1,1,NA,0,18,1,1,5,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,3,2,7,705,1,2,1,1,1,2,5,3,1,1,NA,NA,4,1,4,NA
221,18001,1,1,2,4,1,1,1,NA,0,18,1,1,5,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,3,2,7,705,1,2,1,1,1,2,35,1,2,2,1,1,1,1,1,1
221,18001,1,1,2,4,1,1,1,NA,0,18,1,1,5,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,3,2,7,705,1,2,1,1,1,2,10,3,2,1,NA,NA,3,1,3,NA
223,18001,1,1,4,3,1,1,1,NA,0,18,1,1,11,2,40,1,1,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,8,802,1,2,2,1,2,2,48,2,2,2,1,1,2,1,2,1
223,18001,1,1,4,3,1,1,1,NA,0,18,1,1,11,2,40,1,1,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,8,802,1,2,2,1,2,1,10,3,1,1,NA,NA,3,1,3,NA
223,18001,1,1,4,3,1,1,1,NA,0,18,1,1,11,2,40,1,1,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,8,802,1,2,2,1,2,1,47,1,2,2,NA,NA,1,1,1,NA
229,18001,1,1,3,4,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,4,2,2,3,2,3,2,3,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,4,1,4,9,6,0,4,409,1,2,4,1,4,1,49,3,3,1,NA,NA,2,1,2,NA
229,18001,1,1,3,4,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,4,2,2,3,2,3,2,3,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,4,1,4,9,6,0,4,409,1,2,4,1,4,2,48,3,3,1,NA,NA,3,1,3,NA
229,18001,1,1,3,4,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,4,2,2,3,2,3,2,3,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,4,1,4,9,6,0,4,409,1,2,4,1,4,2,21,5,2,1,1,1,4,1,4,1
229,18001,1,1,3,4,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,4,2,2,3,2,3,2,3,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,4,1,4,9,6,0,4,409,1,2,4,1,4,2,68,1,2,2,NA,NA,1,1,1,NA
235,18001,1,1,4,1,1,1,1,NA,0,18,1,1,11,1,45,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,6,0,8,801,1,2,1,1,1,2,46,1,3,3,1,1,1,1,1,1
237,18001,1,1,3,2,1,1,1,NA,0,18,1,1,11,1,40,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,1,2,2,7,705,1,1,1,1,1,2,58,2,2,2,NA,NA,2,1,2,NA
237,18001,1,1,3,2,1,1,1,NA,0,18,1,1,11,1,40,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,1,2,2,7,705,1,1,1,1,1,1,63,1,2,2,1,1,1,1,1,1
242,18001,1,1,4,4,1,1,1,NA,0,18,2,4,NA,NA,NA,1,1,4,2,2,4,3,2,1,4,3,2,4,3,2,4,2,1,4,2,NA,1,1,2,NA,2,1,2,9,3,1,7,705,1,2,2,1,2,1,37,1,2,2,NA,NA,1,1,1,NA
242,18001,1,1,4,4,1,1,1,NA,0,18,2,4,NA,NA,NA,1,1,4,2,2,4,3,2,1,4,3,2,4,3,2,4,2,1,4,2,NA,1,1,2,NA,2,1,2,9,3,1,7,705,1,2,2,1,2,2,11,3,1,1,NA,NA,3,1,3,NA
242,18001,1,1,4,4,1,1,1,NA,0,18,2,4,NA,NA,NA,1,1,4,2,2,4,3,2,1,4,3,2,4,3,2,4,2,1,4,2,NA,1,1,2,NA,2,1,2,9,3,1,7,705,1,2,2,1,2,1,7,3,1,1,NA,NA,4,1,4,NA
242,18001,1,1,4,4,1,1,1,NA,0,18,2,4,NA,NA,NA,1,1,4,2,2,4,3,2,1,4,3,2,4,3,2,4,2,1,4,2,NA,1,1,2,NA,2,1,2,9,3,1,7,705,1,2,2,1,2,2,28,2,2,2,1,1,2,1,2,1
245,18001,1,1,2,2,1,1,1,NA,0,18,1,4,NA,NA,NA,1,1,4,1,1,2,4,3,3,3,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,1,1,4,409,1,2,1,1,1,2,55,1,2,2,1,1,1,1,1,1
245,18001,1,1,2,2,1,1,1,NA,0,18,1,4,NA,NA,NA,1,1,4,1,1,2,4,3,3,3,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,1,1,4,409,1,2,1,1,1,1,29,3,2,1,NA,NA,2,1,2,NA
264,18001,1,1,4,4,1,1,1,NA,0,18,1,3,NA,NA,NA,1,1,4,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,2,2,NA,1,1,1,9,6,3,7,705,1,2,1,1,1,2,32,1,2,2,1,1,1,1,1,1
264,18001,1,1,4,4,1,1,1,NA,0,18,1,3,NA,NA,NA,1,1,4,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,2,2,NA,1,1,1,9,6,3,7,705,1,2,1,1,1,2,13,3,2,1,NA,NA,2,1,2,NA
264,18001,1,1,4,4,1,1,1,NA,0,18,1,3,NA,NA,NA,1,1,4,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,2,2,NA,1,1,1,9,6,3,7,705,1,2,1,1,1,1,8,3,2,1,NA,NA,4,1,4,NA
264,18001,1,1,4,4,1,1,1,NA,0,18,1,3,NA,NA,NA,1,1,4,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,2,2,NA,1,1,1,9,6,3,7,705,1,2,1,1,1,1,8,3,2,1,NA,NA,3,1,3,NA
299,18001,2,1,4,1,1,1,1,NA,0,18,1,1,6,1,25,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,5,4,5,511,1,2,1,1,1,2,47,1,2,2,1,1,1,1,1,1
315,18001,1,1,3,3,1,1,1,NA,0,18,1,1,11,2,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,8,804,1,1,3,1,3,2,69,2,3,3,NA,NA,2,1,2,NA
315,18001,1,1,3,3,1,1,1,NA,0,18,1,1,11,2,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,8,804,1,1,3,1,3,1,78,1,3,3,NA,NA,1,1,1,NA
315,18001,1,1,3,3,1,1,1,NA,0,18,1,1,11,2,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,8,804,1,1,3,1,3,1,42,3,1,1,1,1,3,1,3,1
332,18001,1,1,4,4,1,1,1,NA,0,18,1,1,11,1,40,1,1,4,1,2,4,4,5,5,3,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,5,3,5,511,1,2,1,1,1,2,53,1,3,3,1,1,1,1,1,1
332,18001,1,1,4,4,1,1,1,NA,0,18,1,1,11,1,40,1,1,4,1,2,4,4,5,5,3,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,5,3,5,511,1,2,1,1,1,1,23,3,2,1,NA,NA,3,1,3,NA
332,18001,1,1,4,4,1,1,1,NA,0,18,1,1,11,1,40,1,1,4,1,2,4,4,5,5,3,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,5,3,5,511,1,2,1,1,1,1,28,3,2,1,NA,NA,2,1,2,NA
332,18001,1,1,4,4,1,1,1,NA,0,18,1,1,11,1,40,1,1,4,1,2,4,4,5,5,3,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,5,3,5,511,1,2,1,1,1,1,19,3,2,1,NA,NA,4,1,4,NA
340,18001,1,1,3,6,1,1,1,NA,0,18,1,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,1,5,511,1,1,2,1,2,1,33,10,2,2,NA,NA,6,1,6,NA
340,18001,1,1,3,6,1,1,1,NA,0,18,1,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,1,5,511,1,1,2,1,2,1,13,3,2,1,NA,NA,5,1,5,NA
340,18001,1,1,3,6,1,1,1,NA,0,18,1,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,1,5,511,1,1,2,1,2,2,47,1,2,2,NA,NA,1,1,1,NA
340,18001,1,1,3,6,1,1,1,NA,0,18,1,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,1,5,511,1,1,2,1,2,2,21,3,2,1,NA,NA,3,1,3,NA
340,18001,1,1,3,6,1,1,1,NA,0,18,1,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,1,5,511,1,1,2,1,2,1,29,3,2,1,1,1,2,1,2,1
340,18001,1,1,3,6,1,1,1,NA,0,18,1,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,5,1,5,511,1,1,2,1,2,2,0,5,2,1,NA,NA,4,1,4,NA
343,18001,1,1,3,4,1,1,1,NA,0,18,2,4,NA,NA,NA,1,3,4,2,1,4,5,2,3,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,5,1,3,305,1,2,3,1,3,1,47,3,1,1,NA,NA,4,1,4,NA
343,18001,1,1,3,4,1,1,1,NA,0,18,2,4,NA,NA,NA,1,3,4,2,1,4,5,2,3,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,5,1,3,305,1,2,3,1,3,1,85,1,3,3,NA,NA,1,1,1,NA
343,18001,1,1,3,4,1,1,1,NA,0,18,2,4,NA,NA,NA,1,3,4,2,1,4,5,2,3,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,5,1,3,305,1,2,3,1,3,2,82,2,3,3,NA,NA,2,1,2,NA
343,18001,1,1,3,4,1,1,1,NA,0,18,2,4,NA,NA,NA,1,3,4,2,1,4,5,2,3,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,5,1,3,305,1,2,3,1,3,2,58,3,1,1,1,1,3,1,3,1
344,18001,1,1,2,3,1,1,1,NA,0,18,2,4,NA,NA,NA,1,1,4,1,1,4,3,2,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,1,3,3,5,511,1,2,2,1,2,1,48,1,3,3,NA,NA,1,1,1,NA
344,18001,1,1,2,3,1,1,1,NA,0,18,2,4,NA,NA,NA,1,1,4,1,1,4,3,2,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,1,3,3,5,511,1,2,2,1,2,2,47,2,3,3,1,1,2,1,2,1
344,18001,1,1,2,3,1,1,1,NA,0,18,2,4,NA,NA,NA,1,1,4,1,1,4,3,2,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,1,3,3,5,511,1,2,2,1,2,1,14,3,1,1,NA,NA,3,1,3,NA
345,18001,1,1,3,5,1,1,1,NA,0,18,1,1,10,1,45,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,5,3,3,6,602,1,1,1,1,1,2,45,2,3,2,NA,NA,2,1,2,NA
345,18001,1,1,3,5,1,1,1,NA,0,18,1,1,10,1,45,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,5,3,3,6,602,1,1,1,1,1,1,52,1,2,2,1,1,1,1,1,1
345,18001,1,1,3,5,1,1,1,NA,0,18,1,1,10,1,45,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,5,3,3,6,602,1,1,1,1,1,2,9,3,1,1,NA,NA,5,1,5,NA
345,18001,1,1,3,5,1,1,1,NA,0,18,1,1,10,1,45,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,5,3,3,6,602,1,1,1,1,1,1,15,3,1,1,NA,NA,4,1,4,NA
345,18001,1,1,3,5,1,1,1,NA,0,18,1,1,10,1,45,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,5,3,3,6,602,1,1,1,1,1,2,22,3,1,1,NA,NA,3,1,3,NA
346,18001,2,1,3,2,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,6,0,7,705,1,1,1,1,1,1,21,1,2,2,1,1,1,1,1,1
346,18001,2,1,3,2,1,1,1,NA,0,18,2,3,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,6,0,7,705,1,1,1,1,1,1,20,8,2,2,NA,NA,2,1,2,NA
347,18001,1,1,3,4,1,1,1,NA,0,18,1,1,11,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,1,3,2,8,802,1,2,2,1,2,2,2,3,1,1,NA,NA,4,1,4,NA
347,18001,1,1,3,4,1,1,1,NA,0,18,1,1,11,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,1,3,2,8,802,1,2,2,1,2,2,37,2,2,2,1,1,2,1,2,1
347,18001,1,1,3,4,1,1,1,NA,0,18,1,1,11,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,1,3,2,8,802,1,2,2,1,2,2,10,3,1,1,NA,NA,3,1,3,NA
347,18001,1,1,3,4,1,1,1,NA,0,18,1,1,11,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,1,3,2,8,802,1,2,2,1,2,1,42,1,2,2,NA,NA,1,1,1,NA
348,18001,1,1,3,5,1,1,1,NA,0,18,2,3,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,6,0,7,703,1,1,3,1,3,2,11,3,1,1,NA,NA,4,1,4,NA
348,18001,1,1,3,5,1,1,1,NA,0,18,2,3,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,6,0,7,703,1,1,3,1,3,2,5,3,1,1,NA,NA,5,1,5,NA
348,18001,1,1,3,5,1,1,1,NA,0,18,2,3,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,6,0,7,703,1,1,3,1,3,1,18,3,1,1,1,1,3,1,3,1
348,18001,1,1,3,5,1,1,1,NA,0,18,2,3,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,6,0,7,703,1,1,3,1,3,2,45,2,1,1,NA,NA,2,1,2,NA
348,18001,1,1,3,5,1,1,1,NA,0,18,2,3,NA,NA,NA,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,6,0,7,703,1,1,3,1,3,1,46,1,2,2,NA,NA,1,1,1,NA
349,18001,1,1,4,3,1,1,1,NA,0,18,1,4,NA,NA,NA,1,3,4,2,2,4,4,3,4,3,3,3,4,4,3,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,5,511,1,2,2,1,2,1,49,1,3,2,NA,NA,1,1,1,NA
349,18001,1,1,4,3,1,1,1,NA,0,18,1,4,NA,NA,NA,1,3,4,2,2,4,4,3,4,3,3,3,4,4,3,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,5,511,1,2,2,1,2,2,66,6,3,3,NA,NA,3,1,3,NA
