"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
120,85001,2,1,1,2,1,1,1,NA,0,85,1,1,9,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,2,NA,1,1,1,9,5,2,6,600,1,2,1,1,1,2,47,1,2,2,1,1,1,1,1,1
132,85001,1,1,2,2,1,1,1,NA,0,85,1,1,6,1,60,2,NA,4,2,2,4,4,5,5,4,3,2,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,0,5,510,1,1,2,1,2,1,27,2,2,2,1,1,2,1,2,1
132,85001,1,1,2,2,1,1,1,NA,0,85,1,1,6,1,60,2,NA,4,2,2,4,4,5,5,4,3,2,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,0,5,510,1,1,2,1,2,2,26,1,2,2,NA,NA,1,1,1,NA
144,85001,1,1,2,2,1,1,1,NA,0,85,1,1,6,4,63,1,1,4,2,2,4,4,3,3,4,3,3,4,3,3,4,3,3,4,1,2,1,1,2,NA,1,1,1,9,2,3,4,400,1,1,1,1,1,2,56,2,2,2,NA,NA,2,1,2,NA
144,85001,1,1,2,2,1,1,1,NA,0,85,1,1,6,4,63,1,1,4,2,2,4,4,3,3,4,3,3,4,3,3,4,3,3,4,1,2,1,1,2,NA,1,1,1,9,2,3,4,400,1,1,1,1,1,1,62,1,2,2,1,1,1,1,1,1
181,85001,1,1,2,3,1,1,1,NA,0,85,1,6,NA,NA,NA,1,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,2,3,6,600,1,1,1,1,1,1,13,3,1,1,NA,NA,3,1,3,NA
181,85001,1,1,2,3,1,1,1,NA,0,85,1,6,NA,NA,NA,1,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,2,3,6,600,1,1,1,1,1,2,45,2,2,2,NA,NA,2,1,2,NA
181,85001,1,1,2,3,1,1,1,NA,0,85,1,6,NA,NA,NA,1,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,2,3,6,600,1,1,1,1,1,1,42,1,2,2,1,1,1,1,1,1
188,85001,1,1,2,4,1,1,1,NA,0,85,1,1,7,1,72,2,NA,3,2,2,2,4,4,4,4,5,5,5,5,5,5,3,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,4,6,600,1,2,2,1,2,2,3,5,2,1,NA,NA,4,1,4,NA
188,85001,1,1,2,4,1,1,1,NA,0,85,1,1,7,1,72,2,NA,3,2,2,2,4,4,4,4,5,5,5,5,5,5,3,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,4,6,600,1,2,2,1,2,2,49,2,2,2,1,1,2,1,2,1
188,85001,1,1,2,4,1,1,1,NA,0,85,1,1,7,1,72,2,NA,3,2,2,2,4,4,4,4,5,5,5,5,5,5,3,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,4,6,600,1,2,2,1,2,2,21,3,1,1,NA,NA,3,1,3,NA
188,85001,1,1,2,4,1,1,1,NA,0,85,1,1,7,1,72,2,NA,3,2,2,2,4,4,4,4,5,5,5,5,5,5,3,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,4,6,600,1,2,2,1,2,1,50,1,2,2,NA,NA,1,1,1,NA
199,85001,1,1,2,3,1,1,1,NA,0,85,1,3,NA,NA,NA,1,3,4,2,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,3,1,3,9,6,0,4,400,NA,NA,3,1,3,1,17,5,2,2,1,1,3,1,3,1
199,85001,1,1,2,3,1,1,1,NA,0,85,1,3,NA,NA,NA,1,3,4,2,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,3,1,3,9,6,0,4,400,NA,NA,3,1,3,1,67,2,2,2,NA,NA,2,1,2,NA
199,85001,1,1,2,3,1,1,1,NA,0,85,1,3,NA,NA,NA,1,3,4,2,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,3,1,3,9,6,0,4,400,NA,NA,3,1,3,2,64,1,3,3,NA,NA,1,1,1,NA
209,85001,1,1,2,3,1,1,1,NA,0,85,1,1,7,5,48,1,1,5,2,2,4,3,3,3,4,4,3,4,3,3,4,3,3,4,1,1,1,1,1,1,2,1,2,1,2,1,5,510,1,1,2,1,2,1,6,3,2,1,NA,NA,3,1,3,NA
209,85001,1,1,2,3,1,1,1,NA,0,85,1,1,7,5,48,1,1,5,2,2,4,3,3,3,4,4,3,4,3,3,4,3,3,4,1,1,1,1,1,1,2,1,2,1,2,1,5,510,1,1,2,1,2,1,42,2,2,2,1,1,2,1,2,1
209,85001,1,1,2,3,1,1,1,NA,0,85,1,1,7,5,48,1,1,5,2,2,4,3,3,3,4,4,3,4,3,3,4,3,3,4,1,1,1,1,1,1,2,1,2,1,2,1,5,510,1,1,2,1,2,2,48,1,3,3,NA,NA,1,1,1,NA
226,85001,1,1,2,2,1,1,1,NA,0,85,1,2,NA,NA,NA,2,NA,4,2,2,4,4,5,4,4,2,1,3,4,5,5,5,5,5,1,2,1,1,2,NA,2,1,2,9,6,0,7,700,1,2,2,1,2,2,56,1,2,2,NA,NA,1,1,1,NA
226,85001,1,1,2,2,1,1,1,NA,0,85,1,2,NA,NA,NA,2,NA,4,2,2,4,4,5,4,4,2,1,3,4,5,5,5,5,5,1,2,1,1,2,NA,2,1,2,9,6,0,7,700,1,2,2,1,2,2,35,3,2,1,1,1,2,1,2,1
234,85001,2,1,2,4,1,1,1,NA,0,85,1,1,6,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,5,1,6,600,1,2,3,1,3,2,55,2,2,2,NA,NA,2,1,2,NA
234,85001,2,1,2,4,1,1,1,NA,0,85,1,1,6,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,5,1,6,600,1,2,3,1,3,2,10,5,2,1,NA,NA,4,1,4,NA
234,85001,2,1,2,4,1,1,1,NA,0,85,1,1,6,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,5,1,6,600,1,2,3,1,3,1,58,1,2,2,NA,NA,1,1,1,NA
234,85001,2,1,2,4,1,1,1,NA,0,85,1,1,6,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,3,1,3,9,5,1,6,600,1,2,3,1,3,2,30,3,1,1,1,1,3,1,3,1
274,85001,1,1,1,2,1,1,1,NA,0,85,1,1,7,4,48,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,9,1,2,1,1,1,1,6,0,6,600,1,2,1,1,1,2,76,6,3,3,NA,NA,2,1,2,NA
274,85001,1,1,1,2,1,1,1,NA,0,85,1,1,7,4,48,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,9,1,2,1,1,1,1,6,0,6,600,1,2,1,1,1,2,36,1,2,1,1,1,1,1,1,1
295,85001,2,1,2,3,1,1,1,NA,0,85,2,2,NA,NA,NA,1,3,3,1,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,1,1,1,9,1,1,2,1,2,9,6,0,5,510,1,2,2,1,2,2,44,1,2,3,NA,NA,1,1,1,NA
295,85001,2,1,2,3,1,1,1,NA,0,85,2,2,NA,NA,NA,1,3,3,1,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,1,1,1,9,1,1,2,1,2,9,6,0,5,510,1,2,2,1,2,2,20,3,2,1,1,1,2,1,2,1
295,85001,2,1,2,3,1,1,1,NA,0,85,2,2,NA,NA,NA,1,3,3,1,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,1,1,1,9,1,1,2,1,2,9,6,0,5,510,1,2,2,1,2,2,15,3,2,1,NA,NA,3,1,3,NA
692,85001,1,1,2,3,1,1,1,NA,0,85,1,1,6,1,105,2,NA,4,2,2,4,3,4,3,5,4,3,3,4,3,4,3,4,3,2,NA,2,NA,2,NA,2,1,2,9,3,1,6,600,1,1,2,1,2,2,27,1,2,2,NA,NA,1,1,1,NA
692,85001,1,1,2,3,1,1,1,NA,0,85,1,1,6,1,105,2,NA,4,2,2,4,3,4,3,5,4,3,3,4,3,4,3,4,3,2,NA,2,NA,2,NA,2,1,2,9,3,1,6,600,1,1,2,1,2,2,2,3,1,1,NA,NA,3,1,3,NA
692,85001,1,1,2,3,1,1,1,NA,0,85,1,1,6,1,105,2,NA,4,2,2,4,3,4,3,5,4,3,3,4,3,4,3,4,3,2,NA,2,NA,2,NA,2,1,2,9,3,1,6,600,1,1,2,1,2,1,28,2,2,2,1,1,2,1,2,1
698,85001,2,1,2,2,1,1,1,NA,0,85,1,1,11,2,112,1,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,1,0,6,600,1,1,1,1,1,1,40,1,2,2,1,1,1,1,1,1
698,85001,2,1,2,2,1,1,1,NA,0,85,1,1,11,2,112,1,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,1,0,6,600,1,1,1,1,1,2,26,2,2,2,NA,NA,2,1,2,NA
706,85001,2,1,2,4,1,1,1,NA,0,85,1,1,3,1,60,1,1,3,2,1,4,3,4,4,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1,1,2,1,2,9,1,2,3,300,1,2,2,1,2,2,36,2,2,2,1,1,2,1,2,1
706,85001,2,1,2,4,1,1,1,NA,0,85,1,1,3,1,60,1,1,3,2,1,4,3,4,4,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1,1,2,1,2,9,1,2,3,300,1,2,2,1,2,2,14,3,2,1,NA,NA,4,1,4,NA
706,85001,2,1,2,4,1,1,1,NA,0,85,1,1,3,1,60,1,1,3,2,1,4,3,4,4,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1,1,2,1,2,9,1,2,3,300,1,2,2,1,2,1,47,1,2,2,NA,NA,1,1,1,NA
706,85001,2,1,2,4,1,1,1,NA,0,85,1,1,3,1,60,1,1,3,2,1,4,3,4,4,4,4,4,4,4,3,4,4,4,4,1,1,1,1,1,1,2,1,2,9,1,2,3,300,1,2,2,1,2,1,16,3,2,1,NA,NA,3,1,3,NA
707,85001,2,1,2,2,1,1,1,NA,0,85,1,4,NA,NA,NA,1,1,4,2,2,4,4,3,3,4,2,3,4,2,3,4,2,3,4,1,1,1,1,2,NA,2,1,2,9,3,2,3,300,1,2,2,1,2,1,73,1,2,2,NA,NA,1,1,1,NA
707,85001,2,1,2,2,1,1,1,NA,0,85,1,4,NA,NA,NA,1,1,4,2,2,4,4,3,3,4,2,3,4,2,3,4,2,3,4,1,1,1,1,2,NA,2,1,2,9,3,2,3,300,1,2,2,1,2,2,55,2,2,2,1,1,2,1,2,1
713,85001,1,1,2,4,1,1,1,NA,0,85,2,4,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,9,2,2,1,100,1,2,2,1,2,2,54,2,2,2,1,1,2,1,2,1
713,85001,1,1,2,4,1,1,1,NA,0,85,2,4,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,9,2,2,1,100,1,2,2,1,2,2,24,3,1,1,NA,NA,3,1,3,NA
713,85001,1,1,2,4,1,1,1,NA,0,85,2,4,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,9,2,2,1,100,1,2,2,1,2,1,65,1,3,2,NA,NA,1,1,1,NA
713,85001,1,1,2,4,1,1,1,NA,0,85,2,4,NA,NA,NA,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,NA,2,NA,2,1,2,9,2,2,1,100,1,2,2,1,2,1,20,3,1,1,NA,NA,4,1,4,NA
880,85001,1,1,2,4,1,1,1,NA,0,85,2,4,NA,NA,NA,1,1,4,2,2,4,3,3,2,4,2,3,4,5,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,2,2,5,510,1,2,1,1,1,1,25,2,2,2,NA,NA,2,1,2,NA
880,85001,1,1,2,4,1,1,1,NA,0,85,2,4,NA,NA,NA,1,1,4,2,2,4,3,3,2,4,2,3,4,5,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,2,2,5,510,1,2,1,1,1,2,26,1,2,2,1,1,1,1,1,1
880,85001,1,1,2,4,1,1,1,NA,0,85,2,4,NA,NA,NA,1,1,4,2,2,4,3,3,2,4,2,3,4,5,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,2,2,5,510,1,2,1,1,1,2,8,3,1,1,NA,NA,3,1,3,NA
880,85001,1,1,2,4,1,1,1,NA,0,85,2,4,NA,NA,NA,1,1,4,2,2,4,3,3,2,4,2,3,4,5,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,2,2,5,510,1,2,1,1,1,1,0,3,1,1,NA,NA,4,1,4,NA
883,85001,2,1,2,3,1,1,1,NA,0,85,2,3,NA,NA,NA,1,1,4,2,2,2,4,2,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,4,400,NA,NA,3,1,3,2,17,3,2,1,1,1,3,1,3,1
883,85001,2,1,2,3,1,1,1,NA,0,85,2,3,NA,NA,NA,1,1,4,2,2,2,4,2,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,4,400,NA,NA,3,1,3,2,38,2,2,2,NA,NA,2,1,2,NA
883,85001,2,1,2,3,1,1,1,NA,0,85,2,3,NA,NA,NA,1,1,4,2,2,2,4,2,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,4,400,NA,NA,3,1,3,1,50,1,3,2,NA,NA,1,1,1,NA
908,85001,1,1,2,3,1,1,1,NA,0,85,1,1,6,4,60,1,3,5,2,2,3,4,2,3,4,4,4,4,4,4,4,4,4,4,2,NA,1,2,1,2,1,1,1,9,5,3,4,400,1,2,1,1,1,2,33,1,2,2,1,1,1,1,1,1
908,85001,1,1,2,3,1,1,1,NA,0,85,1,1,6,4,60,1,3,5,2,2,3,4,2,3,4,4,4,4,4,4,4,4,4,4,2,NA,1,2,1,2,1,1,1,9,5,3,4,400,1,2,1,1,1,1,14,3,2,1,NA,NA,2,1,2,NA
908,85001,1,1,2,3,1,1,1,NA,0,85,1,1,6,4,60,1,3,5,2,2,3,4,2,3,4,4,4,4,4,4,4,4,4,4,2,NA,1,2,1,2,1,1,1,9,5,3,4,400,1,2,1,1,1,1,4,3,2,1,NA,NA,3,1,3,NA
920,85001,2,1,2,4,1,1,1,NA,0,85,1,1,8,1,60,1,1,4,2,2,4,4,3,5,5,4,3,4,4,4,4,5,5,5,2,NA,2,NA,2,NA,2,1,2,9,1,0,5,510,1,1,2,1,2,2,29,1,2,2,NA,NA,1,1,1,NA
920,85001,2,1,2,4,1,1,1,NA,0,85,1,1,8,1,60,1,1,4,2,2,4,4,3,5,5,4,3,4,4,4,4,5,5,5,2,NA,2,NA,2,NA,2,1,2,9,1,0,5,510,1,1,2,1,2,1,1,3,2,1,NA,NA,4,1,4,NA
920,85001,2,1,2,4,1,1,1,NA,0,85,1,1,8,1,60,1,1,4,2,2,4,4,3,5,5,4,3,4,4,4,4,5,5,5,2,NA,2,NA,2,NA,2,1,2,9,1,0,5,510,1,1,2,1,2,1,19,2,2,2,1,1,2,1,2,1
920,85001,2,1,2,4,1,1,1,NA,0,85,1,1,8,1,60,1,1,4,2,2,4,4,3,5,5,4,3,4,4,4,4,5,5,5,2,NA,2,NA,2,NA,2,1,2,9,1,0,5,510,1,1,2,1,2,1,9,3,2,1,NA,NA,3,1,3,NA
971,85001,1,1,1,4,1,1,1,NA,0,85,1,1,12,1,56,1,1,3,2,1,4,3,4,4,4,2,2,4,4,4,4,4,4,4,1,2,1,1,1,2,2,1,2,9,5,3,3,300,1,2,2,1,2,1,71,1,3,3,NA,NA,1,1,1,NA
971,85001,1,1,1,4,1,1,1,NA,0,85,1,1,12,1,56,1,1,3,2,1,4,3,4,4,4,2,2,4,4,4,4,4,4,4,1,2,1,1,1,2,2,1,2,9,5,3,3,300,1,2,2,1,2,2,8,3,1,1,NA,NA,4,1,4,NA
971,85001,1,1,1,4,1,1,1,NA,0,85,1,1,12,1,56,1,1,3,2,1,4,3,4,4,4,2,2,4,4,4,4,4,4,4,1,2,1,1,1,2,2,1,2,9,5,3,3,300,1,2,2,1,2,2,44,2,2,2,1,1,2,1,2,1
971,85001,1,1,1,4,1,1,1,NA,0,85,1,1,12,1,56,1,1,3,2,1,4,3,4,4,4,2,2,4,4,4,4,4,4,4,1,2,1,1,1,2,2,1,2,9,5,3,3,300,1,2,2,1,2,2,14,3,1,1,NA,NA,3,1,3,NA
980,85001,1,1,2,2,1,1,1,NA,0,85,1,1,6,4,48,1,3,5,2,2,4,4,4,4,4,2,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,2,1,2,9,6,0,6,600,1,1,2,1,2,1,25,3,1,2,1,1,2,1,2,1
980,85001,1,1,2,2,1,1,1,NA,0,85,1,1,6,4,48,1,3,5,2,2,4,4,4,4,4,2,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,2,1,2,9,6,0,6,600,1,1,2,1,2,1,52,1,2,2,NA,NA,1,1,1,NA
991,85001,1,1,1,2,1,1,1,NA,0,85,1,1,10,1,45,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,3,1,6,600,1,2,1,1,1,2,48,1,2,2,1,1,1,1,1,1
991,85001,1,1,1,2,1,1,1,NA,0,85,1,1,10,1,45,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,3,1,6,600,1,2,1,1,1,1,48,2,2,2,NA,NA,2,1,2,NA
1031,85001,1,1,1,4,1,1,1,NA,0,85,1,1,12,3,60,1,1,3,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,NA,2,NA,1,1,1,9,5,4,3,300,1,2,1,1,1,2,48,1,3,3,1,1,1,1,1,1
1031,85001,1,1,1,4,1,1,1,NA,0,85,1,1,12,3,60,1,1,3,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,NA,2,NA,1,1,1,9,5,4,3,300,1,2,1,1,1,1,5,5,2,1,NA,NA,4,1,4,NA
1031,85001,1,1,1,4,1,1,1,NA,0,85,1,1,12,3,60,1,1,3,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,NA,2,NA,1,1,1,9,5,4,3,300,1,2,1,1,1,2,23,3,2,1,NA,NA,3,1,3,NA
1031,85001,1,1,1,4,1,1,1,NA,0,85,1,1,12,3,60,1,1,3,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,NA,2,NA,1,1,1,9,5,4,3,300,1,2,1,1,1,2,29,3,2,1,NA,NA,2,1,2,NA
1044,85001,1,1,1,1,1,1,1,NA,0,85,2,5,NA,NA,NA,1,3,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,5,3,4,400,1,2,1,1,1,2,52,1,2,2,1,1,1,1,1,1
1049,85001,2,1,2,4,1,1,1,NA,0,85,1,1,6,4,56,2,NA,4,1,2,4,4,4,3,4,2,3,4,5,5,4,3,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,1,5,510,1,2,2,1,2,1,1,3,1,1,NA,NA,3,1,3,NA
1049,85001,2,1,2,4,1,1,1,NA,0,85,1,1,6,4,56,2,NA,4,1,2,4,4,4,3,4,2,3,4,5,5,4,3,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,1,5,510,1,2,2,1,2,1,19,3,1,2,NA,NA,4,1,4,NA
1049,85001,2,1,2,4,1,1,1,NA,0,85,1,1,6,4,56,2,NA,4,1,2,4,4,4,3,4,2,3,4,5,5,4,3,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,1,5,510,1,2,2,1,2,1,43,1,2,3,NA,NA,1,1,1,NA
1049,85001,2,1,2,4,1,1,1,NA,0,85,1,1,6,4,56,2,NA,4,1,2,4,4,4,3,4,2,3,4,5,5,4,3,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,1,5,510,1,2,2,1,2,2,29,2,2,2,1,1,2,1,2,1
1056,85001,1,1,1,2,1,1,1,NA,0,85,1,1,6,4,110,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,5,3,5,510,1,2,1,1,1,2,59,1,3,3,1,1,1,1,1,1
1056,85001,1,1,1,2,1,1,1,NA,0,85,1,1,6,4,110,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,5,3,5,510,1,2,1,1,1,2,16,3,2,1,NA,NA,2,1,2,NA
1071,85001,1,1,1,4,1,1,1,NA,0,85,1,1,11,2,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,7,700,1,2,2,1,2,1,13,3,1,1,NA,NA,3,1,3,NA
1071,85001,1,1,1,4,1,1,1,NA,0,85,1,1,11,2,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,7,700,1,2,2,1,2,1,37,1,2,2,NA,NA,1,1,1,NA
1071,85001,1,1,1,4,1,1,1,NA,0,85,1,1,11,2,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,7,700,1,2,2,1,2,2,36,2,2,2,1,1,2,1,2,1
1071,85001,1,1,1,4,1,1,1,NA,0,85,1,1,11,2,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,3,2,7,700,1,2,2,1,2,1,4,3,1,1,NA,NA,4,1,4,NA
1085,85001,1,1,2,5,1,1,1,NA,0,85,2,1,3,4,10,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,2,5,510,1,2,2,1,2,2,7,3,1,1,NA,NA,3,1,3,NA
1085,85001,1,1,2,5,1,1,1,NA,0,85,2,1,3,4,10,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,2,5,510,1,2,2,1,2,1,26,1,2,2,NA,NA,1,1,1,NA
