"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
195,20001,1,1,2,8,1,1,1,NA,0,20,1,1,8,1,48,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,6,4,407,1,1,1,1,1,2,10,3,1,1,NA,NA,4,1,4,NA
195,20001,1,1,2,8,1,1,1,NA,0,20,1,1,8,1,48,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,6,4,407,1,1,1,1,1,1,44,1,3,1,1,1,1,1,1,1
195,20001,1,1,2,8,1,1,1,NA,0,20,1,1,8,1,48,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,6,4,407,1,1,1,1,1,2,32,2,2,2,NA,NA,2,1,2,NA
195,20001,1,1,2,8,1,1,1,NA,0,20,1,1,8,1,48,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,6,4,407,1,1,1,1,1,2,8,3,1,1,NA,NA,6,1,6,NA
195,20001,1,1,2,8,1,1,1,NA,0,20,1,1,8,1,48,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,6,4,407,1,1,1,1,1,1,15,3,1,1,NA,NA,3,1,3,NA
195,20001,1,1,2,8,1,1,1,NA,0,20,1,1,8,1,48,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,6,4,407,1,1,1,1,1,1,9,3,1,1,NA,NA,5,1,5,NA
195,20001,1,1,2,8,1,1,1,NA,0,20,1,1,8,1,48,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,6,4,407,1,1,1,1,1,2,5,3,1,1,NA,NA,7,1,7,NA
195,20001,1,1,2,8,1,1,1,NA,0,20,1,1,8,1,48,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,2,6,4,407,1,1,1,1,1,2,67,6,3,3,NA,NA,8,1,8,NA
202,20001,1,1,2,4,1,1,1,NA,0,20,1,1,6,3,5,1,3,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,4,3,305,1,2,1,1,1,2,27,2,2,1,NA,NA,3,1,3,NA
202,20001,1,1,2,4,1,1,1,NA,0,20,1,1,6,3,5,1,3,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,4,3,305,1,2,1,1,1,2,49,1,3,2,1,1,1,1,1,1
202,20001,1,1,2,4,1,1,1,NA,0,20,1,1,6,3,5,1,3,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,4,3,305,1,2,1,1,1,1,9,3,2,1,NA,NA,4,1,4,NA
202,20001,1,1,2,4,1,1,1,NA,0,20,1,1,6,3,5,1,3,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,4,3,305,1,2,1,1,1,1,34,2,3,2,NA,NA,2,1,2,NA
225,20001,2,1,2,10,1,1,1,NA,0,20,2,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,6,5,512,1,2,2,1,2,2,45,2,2,2,1,1,2,1,2,1
225,20001,2,1,2,10,1,1,1,NA,0,20,2,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,6,5,512,1,2,2,1,2,2,12,3,1,1,NA,NA,4,1,4,NA
225,20001,2,1,2,10,1,1,1,NA,0,20,2,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,6,5,512,1,2,2,1,2,2,3,5,2,1,NA,NA,9,1,9,NA
225,20001,2,1,2,10,1,1,1,NA,0,20,2,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,6,5,512,1,2,2,1,2,2,2,5,2,1,NA,NA,10,1,10,NA
225,20001,2,1,2,10,1,1,1,NA,0,20,2,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,6,5,512,1,2,2,1,2,1,36,1,2,2,NA,NA,1,1,1,NA
225,20001,2,1,2,10,1,1,1,NA,0,20,2,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,6,5,512,1,2,2,1,2,1,1,5,1,1,NA,NA,7,1,7,NA
225,20001,2,1,2,10,1,1,1,NA,0,20,2,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,6,5,512,1,2,2,1,2,1,26,3,2,1,NA,NA,5,1,5,NA
225,20001,2,1,2,10,1,1,1,NA,0,20,2,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,6,5,512,1,2,2,1,2,2,21,3,2,1,NA,NA,8,1,8,NA
225,20001,2,1,2,10,1,1,1,NA,0,20,2,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,6,5,512,1,2,2,1,2,1,14,3,1,1,NA,NA,3,1,3,NA
225,20001,2,1,2,10,1,1,1,NA,0,20,2,7,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,NA,2,NA,2,1,2,9,3,6,5,512,1,2,2,1,2,2,22,4,2,2,NA,NA,6,1,6,NA
231,20001,2,1,2,1,1,1,1,NA,0,20,1,1,10,4,40,9,NA,5,2,2,4,3,2,3,4,2,3,4,2,3,4,3,3,4,1,2,1,1,2,NA,1,1,1,5,6,1,7,705,1,1,1,1,1,1,35,1,2,2,1,1,1,1,1,1
